CID,FIELD,GROUP,zHD,MU,MUERR,PROBIA,HOST_RA,HOST_DEC,HOST_LOGMASS,kappa_raw,kappa_ext,kappa_gal_ext,kappa_cl_ext,gamma,dmu_pred,zbin,rand_mean,rand_sig,n_rand_ok,area_frac,area_flag,cl_dz_min_2am,frac_nir,n_spec_region,hr,hr_glob
1259500,X3,X,0.56161,42.38353,0.14,0.99994,35.729595,-4.971329,10.239,0.0017178449858114221,-0.00560238042333182,-0.0023026012484320645,-0.0032997791748997536,0.0031347466614361492,0.01246811305987244,0.5750000000000002,0.0073202254091432415,0.004997718527682828,496,1.0,False,,0.9747292418772563,28317,-0.14841306596328724,-0.15596248751609765
1337321,X1,X,0.56258,42.52134,0.1423,1.0,33.922276,-4.377909,11.079,0.00406900237640843,-0.0032709121210095313,-0.0012234853312878685,-0.002047426789721662,0.010267884828544524,0.007290475656655799,0.5750000000000002,0.007339914497417961,0.0050113225879582475,496,1.0,False,,0.747509744478129,28317,-0.015073898251960309,-0.02262331980477072
1303952,X2,X,0.56262,42.63699,0.1602,1.0,35.872189,-6.922432,11.29,0.0026335680955072395,-0.004707158323076692,-0.002534387900364173,-0.0021727704227125174,0.011135065135547217,0.01039871432404818,0.5750000000000002,0.007340726418583931,0.005011883580134555,496,1.0,False,,0.0,28317,0.1003918939103296,0.09284247235751919
1878335,X1,X,0.56371,42.52206,0.1391,1.0,34.878063,-5.335949,8.972,0.002326077116111011,-0.005036774154245548,-0.0024276709599695607,-0.002609103194275986,0.013195080398771222,0.011078056870192749,0.5750000000000002,0.0073628512703565584,0.005027170616938895,496,1.0,False,,0.9679389312977099,28317,-0.01955301315132845,-0.027102434704138863
1259585,X1,X,0.56401,42.6494,0.1537,0.99984,34.682167,-5.681998,10.483,0.023574179714003,0.016205239034901682,-0.0029239893564002133,0.0191292283913019,0.011434426842276569,-0.03562672619211888,0.5750000000000002,0.007368940679101317,0.005031378058261189,496,1.0,False,0.18107940486314025,0.30575692963752665,28317,0.10640834498507229,0.09885892343226188
1452059,X1,X,0.5642,42.43056,0.1969,0.99565,34.452156,-5.652543,10.379,0.0012814724831707765,-0.006091324821468891,-0.0026607485802127508,-0.003430576241256139,0.005948267981577057,0.013511454055899931,0.5750000000000002,0.007372797304639667,0.005034042771098644,496,1.0,False,,0.43391066545123064,28317,-0.11330443653609495,-0.12085385808890536
1338278,X1,X,0.5643,42.54121,0.1562,1.0,34.430042,-4.976072,9.896,0.0020645642068733063,-0.005310262900681279,-0.003359222834783104,-0.0019510400658981737,0.006252464872296243,0.011810234340936712,0.5750000000000002,0.0073748271075545855,0.005035445251539409,496,1.0,False,,0.9300666032350142,28317,-0.0031136836887076186,-0.01066310524151803
1279501,X3,X,0.56527,42.4825,0.1721,0.99988,35.565533,-4.56678,10.263,0.009341629324851183,0.0019471131290218734,0.0018865978764805082,6.051525254136556e-05,0.007712963247718402,-0.0040680485937549665,0.5750000000000002,0.00739451619582931,0.005049049311814831,496,1.0,False,,0.9254837381638534,28317,-0.06627439457777246,-0.07382381613058286
1259561,X1,X,0.56751,42.47441,0.1305,1.0,34.392662,-4.257053,10.605,0.004199155627143042,-0.0032408281539804728,-0.0021823982957370766,-0.0010584298582433952,0.005201301765257643,0.007316148082973125,0.5750000000000002,0.007439983781123515,0.005080464873687969,496,1.0,False,,0.8436466698157771,28317,-0.08461480832108254,-0.09216422987389294
1643338,X3,X,0.56788,42.78176,0.1777,0.99991,35.860397,-4.512859,11.092,0.0018584607693561592,-0.00558903328255256,-0.002943938748180672,-0.0026450945343718863,0.008118315048103005,0.01239230079054048,0.5750000000000002,0.0074474940519087185,0.0050856540513188,496,1.0,False,0.17164578921856258,0.9521209575808484,28317,0.22104572393518634,0.21349630238237594
1512101,X2,X,0.56872,42.4688,0.1166,0.99997,35.061806,-6.015535,10.128,0.00705113967111799,-0.00041340472527605625,0.0030357592904785473,-0.0034491640157546036,0.017356763170934875,0.0008530679424113286,0.5750000000000002,0.007464544396394046,0.005097434887021228,496,1.0,False,0.060673670253455075,0.0,28317,-0.09574596500423854,-0.10329538655704895
1266830,X1,X,0.57039,42.39987,0.171,0.99962,34.263065,-4.850165,10.869,0.0021432086221694537,-0.0053552334829037535,-0.001822971915398674,-0.0035322615675050786,0.008144626970355923,0.011882277917314544,0.5750000000000002,0.007498442105073207,0.005120856310382004,496,1.0,False,,0.9765469061876247,28317,-0.17227786137856543,-0.17982728293137584
1643063,X1,X,0.57188,42.97779,0.2018,1.0,34.191456,-5.718832,10.8,0.0024723369019241936,-0.005056349266581322,-0.0015828329388322473,-0.003473516327749073,0.004695713168234247,0.011282291124660985,0.5750000000000002,0.007528686168505516,0.005141753268949405,496,1.0,False,0.3378247703387026,0.23677177979690006,28317,0.39887735195987045,0.39132793040706004
1562098,X2,X,0.57618,42.61824,0.1264,1.0,34.776081,-6.165199,9.386,0.0005067503018391288,-0.007107607153304972,-0.003657853607130388,-0.0034497535461745833,0.0022945709623725706,0.015766919436069383,0.5750000000000002,0.007614357455144101,0.005197847899414977,496,1.0,False,,0.0,28317,0.019897873631097247,0.012348452078286835
1634024,X1,X,0.57629,42.7146,0.1723,1.0,34.281582,-4.872583,10.3,0.0030312948366866144,-0.004585145294666163,-0.0010142109711008766,-0.003570934323565285,0.006171007357993898,0.010242643046687414,0.5750000000000002,0.007616440131352777,0.005198997981176423,496,1.0,False,,0.9782070331847449,28317,0.11576264201478875,0.10821322046197834
1849244,X2,X,0.57697,42.59296,0.1443,0.99999,34.769966,-6.160985,10.433,0.000557900557156222,-0.007071414299850196,-0.0036160100767892328,-0.003455404223060962,0.002539506594721909,0.015688185580146438,0.5750000000000002,0.007629314857006418,0.005206107577519909,496,1.0,False,,0.0,28317,-0.008936805808344155,-0.016486227361154567
1773189,X3,X,0.57744,42.7497,0.2732,0.99987,36.169212,-5.408923,11.084,0.0034973347412091214,-0.004140878823234372,-0.0015610852710845904,-0.0025797935521497803,0.004684919874193417,0.009293831460379256,0.5750000000000002,0.007638213564443493,0.005211021563227907,496,1.0,False,,0.6266201395812563,28317,0.14569056928446383,0.13814114773165342
1247570,X1,X,0.57927,42.52181,0.1828,1.0,33.70203,-4.508106,9.828,0.04041458206149487,0.032741720338307016,0.0011603087059003907,0.03158141163240663,0.02515252384596077,-0.0733209131652001,0.5750000000000002,0.007672861723187851,0.0052301547416228784,496,1.0,False,0.036301582376667765,0.03924914675767918,28317,-0.09040970976557833,-0.09795913131838874
1258400,X2,X,0.57963,42.92791,0.2199,0.99994,35.111828,-5.825607,9.808,0.001775550381826975,-0.005904127372589275,-0.002282160119491377,-0.003621967253097897,0.007800464851020758,0.013094333629171673,0.5750000000000002,0.00767967775441625,0.00523391864556943,496,1.0,False,,0.0,28317,0.3140780433619194,0.306528621809109
1340470,X1,X,0.58057,42.66228,0.1513,0.99999,34.974407,-4.801708,10.022,0.0014145371880115059,-0.0062829379812788955,-0.0034384039976642798,-0.0028445339836146158,0.006210922810082765,0.013943738001572392,0.5750000000000002,0.007697475169290402,0.005243746616985428,496,1.0,False,,0.998610467809171,28317,0.044242751890851195,0.036693330338040786
1770225,X3,X,0.58074,42.76376,0.1902,0.99923,36.713989,-4.197064,11.299,0.018112619513921138,0.010411925663217327,-0.002331287840264055,0.012743213503481385,0.031172823768349955,-0.02372991775443798,0.5750000000000002,0.007700693850703811,0.0052455240160712985,496,1.0,False,0.14913268469197974,0.9651553316540722,28317,0.14496290872490175,0.13741348717209134
1533035,X1,X,0.58117,42.80828,0.1796,0.99995,35.171768,-4.982662,10.8,0.004338852888705759,-0.003369982332631972,-0.0008577552833506667,-0.0025122270492813044,0.005705440535411782,0.007608543024043901,0.5750000000000002,0.007708835221337731,0.005250019790229679,496,1.0,False,0.0450109728871658,0.9961408586589484,28317,0.18756189195441192,0.1800124704016015
1314162,X3,X,0.58141,42.66271,0.1522,1.0,36.859703,-4.183278,11.001,0.00344414895658369,-0.004269230285572973,-0.002951578945013182,-0.0013176513405597904,0.010772354196051935,0.009453851343512362,0.5750000000000002,0.007713379242156663,0.00525252905952738,496,1.0,False,0.002649534276373633,0.9542572463768116,28317,0.040920281548774085,0.033370859995963675
