CID,survey,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
1336008,des:E,0.43764,4.7710710479654125e-09,1.1883733207313347e-08,9.219183887911833e-06,6.8125112044259415e-06,1.4376405598842845e-08
1253148,des:E,0.43868,1.9804303240294417e-07,5.369656664353773e-07,1.0589118840085782e-08,1.119428973697578e-08,1.4469989021382637e-08
1536026,des:E,0.44129,5.972037406446912e-08,1.341024678257039e-07,3.1699826985777033e-08,1.295700820652737e-08,1.4706184457556761e-08
1328105,des:E,0.44153,3.061254984885976e-07,8.557585623450693e-07,5.659623090288759e-06,6.8114469909444546e-06,1.4727999577162395e-08
1311247,des:E,0.44183,3.770031749600489e-09,3.5255605696116496e-08,4.1635556808063185e-09,4.6764282847678e-09,1.4755291213283003e-08
1255008,des:E,0.4438,2.1690480250681156e-05,7.739821440094934e-05,8.942609008159406e-09,8.38124144338577e-09,1.4935133919269598e-08
1249956,des:E,0.44628,1.4269899635122047e-05,3.498777230778628e-05,1.7287333429065715e-10,8.566991290535935e-11,1.5163083785990653e-08
1367331,des:E,0.44684,3.75506651589263e-05,7.457722837157743e-05,1.2078386795154413e-10,1.6730740117191027e-10,1.521479526747845e-08
1450148,des:E,0.44736,5.201844923509591e-08,1.7418653074735428e-07,4.7025783841003417e-08,2.994761539788112e-08,1.5262891891978597e-08
1900662,des:E,0.44791,2.888534976095089e-08,9.05744840506825e-08,3.2807746129842465e-08,2.4410751796819907e-08,1.531384591740173e-08
1895036,des:E,0.45194,4.770510813195702e-06,1.2528970955029237e-05,1.3984744590093285e-07,1.5800782896227062e-07,1.5689790444536125e-08
1289346,des:E,0.45198,2.1912489233238253e-07,2.375966935709487e-06,1.3036801784564633e-06,1.302078155108919e-06,1.5693544752755905e-08
1290127,des:E,0.45222,2.6878237334913016e-08,1.8535923625465055e-07,4.639228672853899e-09,4.348027506314872e-09,1.5716080033560076e-08
1262252,des:E,0.45294,3.823976853411213e-07,2.9958646662137504e-06,3.348552226615695e-09,3.5111498525739497e-09,1.5783782885528402e-08
1253101,des:E,0.45332,5.993178343073569e-07,1.1763659024239837e-06,0.00031138953416822644,0.0005096781805428314,1.581957361236826e-08
1302110,des:E,0.45351,4.358404449907583e-09,1.3078700261579285e-08,1.3247807018201789e-08,2.5575833129780793e-08,1.5837484175634648e-08
1309694,des:E,0.45353,1.2285602037477893e-07,2.3026787826882336e-06,1.3990185059264113e-09,2.108609755359994e-09,1.5839370087552587e-08
1304193,des:E,0.45354,8.016143728605395e-08,4.339398177670571e-07,1.1400497226828117e-08,1.353378262378035e-08,1.5840313085615263e-08
1334302,des:E,0.45463,1.6850949418598233e-08,1.1907669316897452e-07,1.424916189862756e-09,8.30636202993888e-10,1.5943268153531728e-08
1339716,des:E,0.45682,6.976594496808286e-08,3.582100856216574e-07,3.942730773935592e-07,5.793101258295706e-07,1.615113098958327e-08
1915067,des:E,0.45699,8.264752663522622e-08,6.622553452290616e-07,3.0084026907407733e-07,5.855231027753961e-07,1.616732276908267e-08
1263244,des:E,0.45799,3.445920482078139e-08,1.2125258594537224e-07,2.85530469246838e-06,4.0145028074445584e-06,1.626273273972034e-08
1879263,des:E,0.46192,2.460808195580024e-08,1.759664923564565e-06,3.391094418708506e-06,3.6023048458829284e-06,1.6640413181272943e-08
1297742,des:E,0.46256,3.8693569672021565e-07,2.336412096231811e-06,2.471573977710075e-05,4.4559205007266566e-05,1.670232888725787e-08
1551020,des:E,0.46283,7.837226215932996e-06,2.005707968417205e-05,6.142308544111016e-10,4.96579287257821e-10,1.6728484059584782e-08
1484053,des:E,0.46322,2.926976351353633e-05,4.338616531281669e-05,1.8115955322115907e-07,3.1900057934178025e-07,1.6766299878899804e-08
1596033,des:E,0.46937,8.01573171691862e-09,3.606728472857316e-08,1.727089518892225e-08,2.7193966969667857e-08,1.736827125643479e-08
1532056,des:E,0.47273,8.349423611147166e-09,2.4067396780467186e-08,3.080250542222825e-07,3.9396683811958654e-07,1.7701637850589713e-08
1305785,des:E,0.47327,2.362678462919388e-08,3.313156204817802e-07,1.1637619679460044e-08,8.999128051238333e-09,1.775551020063318e-08
1257102,des:E,0.4733,6.74062880177104e-07,1.5335978588426227e-06,2.225838902001148e-07,2.46236177592478e-07,1.775850550894526e-08
1403033,des:E,0.47435,3.950464163178496e-08,2.0828481554898032e-07,5.271959622420787e-07,3.295425001046719e-07,1.7863500456154923e-08
1431096,des:E,0.4768,5.228479704559823e-07,4.400657221462671e-07,1.0502698532001765e-08,9.621395210104776e-09,1.821324230019056e-08
1302418,des:E,0.4778,3.121643393128689e-08,2.8687303019922433e-07,9.500643176898877e-08,1.4993690919295076e-07,1.8372316109759213e-08
1636093,des:E,0.47782,1.3954096189891288e-08,8.595243779719799e-08,2.306087475839796e-06,3.3236738138461717e-06,1.837550464083464e-08
1488029,des:E,0.47833,2.0184944998782613e-09,7.32064700116096e-09,8.352380346702688e-06,8.849342385596821e-06,1.8456905660483814e-08
1249209,des:E,0.48312,3.9615923646807444e-06,8.20411574518588e-06,2.402206099590469e-09,3.062675813396888e-09,1.923021633275232e-08
1248962,des:E,0.48342,4.191744897805047e-08,2.1302745559991765e-07,5.024693105143308e-09,5.742109407727536e-09,1.9279177230319667e-08
1300441,des:E,0.48485,1.991787745840744e-07,7.581758137099412e-07,0.00030372207793183793,0.0005922646254345148,1.9513413051782913e-08
1302117,des:E,0.49238,1.607464943793011e-05,3.199424353506068e-05,1.7186271191431979e-06,1.842435342219709e-06,2.077016922070529e-08
1376168,des:E,0.49239,1.2631365799271002e-08,1.0858538435544777e-07,4.979133207515368e-06,4.862224998426169e-05,2.0771864295006748e-08
1339703,des:E,0.49272,2.044130507787258e-06,2.5007562508925522e-06,2.5467510282368777e-05,7.64040213627106e-05,2.082784054884587e-08
1810037,des:E,0.4965,1.6259005574898487e-06,1.0239128389448673e-05,6.147881222681556e-07,2.5565863131174255e-07,2.1474395802257106e-08
1312171,des:E,0.50043,1.4170209560715743e-08,8.426633987752017e-08,3.390005220502734e-06,4.187196991536071e-06,2.2157086692172387e-08
1264948,des:E,0.50394,1.2976783285159574e-08,7.603878911567656e-07,3.765891034825447e-05,5.509176900009177e-05,2.277584933231938e-08
1532057,des:E,0.50397,2.9559017451916126e-06,4.915130231839522e-06,2.6222041670541545e-07,4.261516371371671e-07,2.278117462879149e-08
1335472,des:E,0.50597,2.2681185838902052e-07,6.940161604671209e-07,5.631077695503939e-08,9.293354245290894e-08,2.3137598453908012e-08
1370944,des:E,0.50947,2.0804030237597492e-06,3.9743616285210326e-06,4.6598730747236435e-06,6.945090262341613e-06,2.3767997330418047e-08
1780122,des:E,0.50987,2.038767829200983e-05,3.919669594032523e-05,1.9267109485610386e-06,4.22916299295979e-06,2.3840582407462368e-08
1889022,des:E,0.51127,6.219540114421426e-07,2.249372241665445e-06,1.291517983814638e-07,1.0626406417813115e-07,2.409550166283441e-08
1300470,des:E,0.51413,2.2723804951796605e-07,1.134994794861731e-06,1.8071162252602138e-08,6.042368374559269e-08,2.462047871046323e-08
1370135,des:E,0.51615,5.646154090210238e-07,1.3224468035941444e-06,2.1957105559633784e-07,4.1118582686726334e-07,2.4994675725945057e-08
1342647,des:E,0.51618,1.7817437441177882e-07,3.0808083477719926e-07,7.523595516382994e-08,6.929084497839182e-08,2.5000254375764674e-08
1320066,des:E,0.5192,2.49726912929885e-08,3.8360631202302124e-07,6.660006709558155e-07,6.790398930534416e-07,2.5565023876212367e-08
1312164,des:E,0.52327,3.1677861843392776e-08,1.5576848476664124e-07,1.3080072898990881e-08,1.694620453939554e-08,2.633613294029294e-08
1257144,des:E,0.52559,1.389951858495209e-07,7.564096628258489e-07,6.651814397951552e-08,2.7764283127903134e-08,2.6784457416701836e-08
1320126,des:E,0.52685,1.0952569038412882e-07,4.26087875749559e-07,2.324487598918783e-06,2.2883180944179684e-06,2.703536361996845e-08
1260889,des:E,0.52885,3.120586959721575e-08,8.436837070700471e-07,5.386744529712976e-06,1.452819957288211e-05,2.743602935953834e-08
1302346,des:E,0.53042,6.214256399752205e-08,1.6715937026880843e-07,1.5509693677276807e-07,3.02485188673963e-07,2.7752616773178365e-08
1574017,des:E,0.53287,4.6633352427714585e-08,2.269664931541115e-07,1.1619666931160793e-08,4.292474678298698e-09,2.8250282763322718e-08
1536021,des:E,0.5341,6.930512424431555e-06,1.3953492115725124e-05,1.1892686887228967e-08,9.411163025949895e-09,2.8501798899085532e-08
1876305,des:E,0.53667,4.5232580297764186e-08,1.2478933250804698e-07,1.685265590771272e-07,2.3487477567088267e-07,2.9030922213352242e-08
1912110,des:E,0.53763,1.4968874441771224e-07,3.844590741071582e-07,1.6773704182183436e-08,1.8407990617491858e-08,2.9229819800609457e-08
1636043,des:E,0.53944,4.5332711210581893e-07,2.929743640801879e-06,2.4594941340604806e-08,7.510551512421408e-08,2.9606671640491923e-08
1252364,des:E,0.54134,1.890921198687195e-07,7.010812141716054e-07,6.374896640804082e-07,4.4276215060725914e-07,3.000485877461328e-08
1644213,des:E,0.54509,3.9010941131620935e-08,1.6305231076297012e-07,2.7269625752982367e-06,3.94659239922117e-06,3.079855976888571e-08
1641288,des:E,0.54529,1.3261716236490352e-07,4.881611577608367e-07,1.5480004182445412e-07,2.654870652604599e-07,3.084118151935438e-08
1306980,des:E,0.54674,1.6155979486255273e-06,7.435879488190908e-06,2.1373479864187482e-09,2.103873003599681e-09,3.115107059141576e-08
1530098,des:E,0.54758,2.2872172738169146e-08,6.207640287957889e-08,2.148204535102525e-09,3.078655161131395e-09,3.133130117812344e-08
1899065,des:E,0.54762,4.3676922475506604e-08,2.419515351540886e-07,3.390503251767913e-09,2.8535844940476792e-09,3.133989655446224e-08
1291733,des:E,0.54784,9.613251370652001e-09,7.89245405884086e-08,1.6199011781146364e-07,1.3354346271043774e-07,3.138719219642316e-08
1258802,des:E,0.54947,3.9345971106331644e-07,1.9765979113714625e-06,6.069736755438648e-08,1.1288512805022841e-07,3.173872079755945e-08
1368111,des:E,0.55095,9.161757441063781e-07,2.6315553331799335e-06,9.454093614916193e-06,5.023126116668385e-06,3.2059595781992686e-08
1880545,des:E,0.55111,2.3969429341355527e-08,6.000366103441814e-08,7.70926588138325e-09,5.779087728409468e-09,3.2094381635921237e-08
1264963,des:E,0.55214,5.405595613529152e-09,2.679296958206289e-08,4.649499025056086e-06,5.467695719826394e-06,3.231876711036739e-08
1341426,des:E,0.55321,4.22475516844744e-08,6.173611045794147e-07,3.2646374937957434e-08,3.2722574327063076e-08,3.2552694363753993e-08
1444028,des:E,0.55372,5.855971058207313e-07,1.5074050407072257e-06,4.773957496966803e-05,3.587256305649874e-05,3.2664489251803315e-08
1321492,des:E,0.55467,3.7017286605938654e-07,3.5162069006368493e-06,7.094911489435378e-08,5.6743919132796164e-08,3.2873245593127854e-08
1833067,des:E,0.55577,1.7558725827385815e-07,1.0278930746865736e-06,5.744172237385876e-08,7.147249658060337e-08,3.31157941891092e-08
1635042,des:E,0.55833,1.1147157391248486e-07,4.846328217786341e-07,8.999952491361356e-07,5.293406680015956e-07,3.368372262022752e-08
1295685,des:E,0.55929,1.5071063880145764e-07,5.037413421876373e-07,1.1795544704641984e-08,9.576990173922144e-09,3.389794065681813e-08
1249182,des:E,0.56017,9.885220143579906e-07,7.719982582864941e-06,5.199487776671823e-09,8.196030192824088e-09,3.409490369292825e-08
1915087,des:E,0.56104,3.3836789687382183e-06,2.7047726058248263e-05,0.0002640619187072176,0.0023590828190841653,3.4290189391646126e-08
1263579,des:E,0.56161,1.1000105675381158e-07,9.527433396418194e-06,7.838158452692624e-10,1.9227644598696513e-09,3.441843757154357e-08
1262267,des:E,0.56215,4.1503131701297304e-07,2.9329647699092904e-06,3.951559585380596e-09,8.02628710298474e-09,3.454015666222913e-08
1285317,des:E,0.56441,3.710852106114188e-07,1.9582329019420294e-06,4.178448201456625e-06,4.514051657373829e-06,3.505190479065871e-08
1432141,des:E,0.56489,1.8246839232493778e-07,5.554837126414907e-07,2.1554552367319606e-07,3.2624948961166435e-07,3.5161079169622346e-08
1283855,des:E,0.56536,1.0279395232122835e-08,1.248589382147438e-07,3.542847076566668e-09,3.337102360037316e-09,3.5268143570002025e-08
1315890,des:E,0.56699,2.737137252241317e-07,5.990352194379398e-07,6.7028339966474835e-06,8.912080125333155e-06,3.564071303294015e-08
1328089,des:E,0.56864,9.140321326534831e-10,1.1713103166490076e-08,5.801174182608586e-10,5.966648629635664e-10,3.601984764532477e-08
1305807,des:E,0.56997,1.4739528799540556e-06,3.094586451021367e-06,1.4420567853660806e-06,1.6886517258331638e-06,3.6326913211101323e-08
1248936,des:E,0.57093,3.4342395357424327e-07,8.33992944546259e-07,5.631541058741371e-08,4.261948035381741e-08,3.654936439775003e-08
1291222,des:E,0.57106,1.9580605405757206e-06,1.4112944225937879e-05,0.00013215131633163792,0.0001183968758196321,3.657954019728543e-08
1290394,des:E,0.57153,3.4932040033356437e-06,2.691749620946985e-05,7.289567200443709e-09,6.471340119749568e-09,3.668874120561474e-08
1302353,des:E,0.57193,9.484411655547712e-08,1.380047898454161e-06,5.974798093133049e-06,5.8638935382938475e-06,3.67818064348758e-08
