ls_id,ra,dec,z_best,z_is_spec,sig_z,engine,logm_p16,logm_p50,logm_p84,sig_m_photz,sig_m_total,kappa_max,kappa_sum,n_sn,survey_region
10995434169304448,34.87238100051231,-4.747834609965228,0.6572446227073669,False,0.0928660854697227,sbi_zfix,9.528714914764311,9.957786341155913,10.143789072479155,0.103,0.3243,0.0013000378329132,0.0013000378329132,1,des:X
10995437186061904,36.13926097914104,-4.321953538499433,0.2911699414253235,False,0.0968718379735946,sbi_zfix,9.480277964823568,9.682693316691243,9.781620814555012,0.376,0.405,0.0012971877419079,0.0012971877419079,1,union3:5
10995296322469613,52.09969580685516,-28.87154704629744,0.0829442217946052,False,0.0079401433467864,sbi_zfix,10.99465516560236,11.08228829853693,11.218356642653141,0.0308,0.116,0.0012902223463433,0.0020558923121549,4,des:C
10995429661481879,36.7824437111698,-5.466090012877046,0.2312381863594055,False,0.1031941026449203,sbi_zfix,8.321034804874087,8.798916236453676,9.041183845096255,0.4005,0.5386,0.0012888142317688,0.0012888142317688,1,des:X
10995296325614583,52.87699616901839,-28.72791271995789,0.2544163167476654,False,0.0681552216410636,sbi_zfix,8.966450741806735,9.267351201096286,9.414126980820406,0.2645,0.3465,0.0012817069672642,0.0012817069672642,1,des:C
10995301651327010,53.1623584870613,-27.77513482088573,0.5147901177406311,False,0.0614798218011856,sbi_zfix,9.667903039643011,10.027115915009222,10.31459722299262,0.0682,0.3305,0.0012778078601787,0.001567307927434,2,union3:4
10995476912412044,150.0613092685972,2.189298271932852,0.814418375492096,False,0.1240021586418151,sbi_zfix,9.704089585669937,9.993195001014175,10.38869899881691,0.1375,0.3689,0.0012766959639913,0.0012766959639913,1,union3:21
10995435682401384,36.6469762657159,-4.419533009287198,0.3191093802452087,False,0.0581861101090908,sbi_zfix,9.394063599943392,10.069855340360872,10.174933083891146,0.0881,0.4003,0.0012752193344375,0.0012752193344375,1,union3:5
10995298983751981,53.42402857730077,-28.1269207021715,0.2789994478225708,False,0.0301381349563598,sbi_zfix,11.121391743402043,11.232737034539738,11.300108402947941,0.117,0.1472,0.0012749953465352,0.0012766089248797,2,des:C
10995302988258120,52.6813347525293,-27.48436140735115,0.2882685959339142,False,0.010199075564742,sbi_zfix,11.188547995471254,11.250854399585023,11.308231261157289,0.0396,0.0717,0.0012737673109479,0.0013026649722513,2,des:C
10995434170361830,35.27354913500926,-4.683763026432436,0.2473459094762802,False,0.0313884206116199,sbi_zfix,11.02640029811197,11.241417616837555,11.336156271927887,0.1218,0.197,0.0012729893784529,0.0022027996399446,5,des:X
10995295000204009,52.28588995688391,-28.95058513224007,0.5167163014411926,False,0.1544068753719329,sbi_zfix,8.70827369662509,9.330414581024504,9.702456283295012,0.1712,0.5257,0.0012729552942824,0.0012729552942824,1,union3:4
10995225437675478,10.11766560442777,-43.36918440178322,0.5145766139030457,False,0.0455420799553394,sbi_zfix,9.871834765164998,10.173796663968709,10.283486376493123,0.0505,0.2119,0.001270377911255,0.001270377911255,1,des:E
10995301651323608,53.11817981091853,-27.64502959979689,0.3775668740272522,False,0.0586073249578475,sbi_zfix,10.790761487974274,10.924293058408844,11.029783742918122,0.0888,0.1489,0.0012633900327617,0.0012633900327617,1,des:C
10995304333574279,53.35450901754216,-27.22579409296813,0.3009024560451507,False,0.0234969593584537,sbi_zfix,10.658368040088575,10.736226011279982,10.82274239159004,0.0356,0.0896,0.0012571898431764,0.0012571898431764,1,des:C
10995227643872727,8.525416490048968,-42.8708107601791,0.4027258455753326,False,0.1401678174734115,sbi_zfix,9.558334479111325,9.75088036991943,9.986612448471677,0.2123,0.3015,0.0012546006913641,0.0012546006913641,1,des:E
10995432664604848,35.27524634177642,-5.023381194744452,0.2873871922492981,False,0.0437713973224163,sbi_zfix,10.386022568708865,10.465431214338748,10.590713501936404,0.1699,0.1983,0.0012509212266043,0.0012509212266043,1,union3:5
10995298981659149,52.93864163299718,-28.33512667692151,0.1681889146566391,False,0.0784744471311569,sbi_zfix,7.952195352644449,8.919478601545817,9.194801515669353,0.3046,0.6919,0.0012498211816983,0.0012498211816983,1,des:C
10995434165115391,33.97449784801073,-4.728193699632895,0.073467917740345,False,0.0082441875711083,sbi_zfix,10.941236274691477,11.082395332308664,11.205804603548899,0.032,0.1361,0.0012486469130525,0.0025099655307682,5,des:X
10995296326660404,53.1389837753399,-28.87296789174439,0.2507249414920807,False,0.0501391291618347,sbi_zfix,10.36530216970419,10.614939296626797,10.803389633083096,0.1946,0.293,0.0012480741403899,0.0012480741403899,1,des:C
10995431165147601,36.81447840287852,-5.182381321068717,0.4364963173866272,False,0.0416093952953815,sbi_zfix,10.412018989608072,10.614795421645425,10.735873436019205,0.063,0.1738,0.0012440704008794,0.0012601455785157,2,des:X
10995300315435438,53.19280636176582,-27.91907373931725,0.4712924659252167,False,0.0706064328551292,sbi_zfix,10.398174070912622,10.52163007219436,10.617975020009302,0.1069,0.1533,0.0012426011505073,0.0018879910117385,2,union3:4
10995431154649627,34.14878381713994,-5.178797785407411,0.1854408532381057,False,0.0515479519963264,sbi_zfix,9.476966157535944,9.565267816166315,9.66109968719903,0.2001,0.2202,0.0012399142656427,0.0012399142656427,1,des:X
10995296323503812,52.14128044234934,-28.64487984656445,0.0872286185622215,False,0.014437492005527,sbi_zfix,10.009730655216664,10.131583529972524,10.21072323944518,0.056,0.1151,0.0012397085546193,0.0012397085546193,1,des:C
10995225437673599,10.07194043312331,-43.31073504582563,0.1775601059198379,False,0.0300641916692256,sbi_zfix,9.782205252366603,10.00422826262051,10.118293432908596,0.1167,0.2046,0.001239279355092,0.001239279355092,1,des:E
10995437187112501,36.40122779019544,-4.362039744384999,0.1444587385148189,True,0.0,sbi_zfix,10.457530732306113,10.634689088019003,10.725053544195761,0.0,0.1338,0.0012391338042311,0.0012617462512922,3,des:X
10995437183960510,35.56405973977802,-4.374321571542378,0.2303563803434372,False,0.0624209642410278,sbi_zfix,9.25530682685943,9.681073771744684,9.96124993446441,0.2423,0.4281,0.0012358874062107,0.0012358874062107,1,des:X
10995435678210559,35.6988033256685,-4.5055174468551,0.2049814235666438,True,0.0,sbi_zfix,11.081541734285816,11.14888639981316,11.202956872530445,0.0,0.0607,0.0012339532070536,0.002331181243733,7,des:X
10995437186062699,36.1511044464532,-4.154120621226332,0.3698842227458954,False,0.0684122964739799,sbi_zfix,9.472671003917856,9.850630255321665,10.096006842235727,0.1036,0.3284,0.0012334116888826,0.0012334116888826,1,des:X
10995297648915568,52.12941320774245,-28.39960125835648,0.3338389992713928,False,0.0476806312799453,sbi_zfix,10.161825295058838,10.384121056167237,10.523382301894776,0.0722,0.1947,0.0012313901666216,0.0012313901666216,1,des:C
10995435681360417,36.51502328648679,-4.516759883753698,0.1387809118992412,True,0.0,sbi_zfix,11.17015763414629,11.249773227102834,11.31542416704424,0.0,0.0726,0.0012311252107632,0.0030869559517287,9,des:X
10995221069307733,10.26569600574976,-44.18755004622178,0.2194667905569076,False,0.011312149465084,sbi_zfix,10.180370588117404,10.330681104474825,10.476011533551974,0.0439,0.1542,0.0012299609774058,0.0012299609774058,1,des:E
10995478423409200,150.3067559696037,2.415778022416613,0.6976270503814431,True,0.0,sbi_zfix,10.928121130554002,11.005393240539354,11.068068716613572,0.0,0.07,0.0012239172895812,0.0012239172895812,1,union3:21
10995301651321179,53.08778304008762,-27.78545973279452,0.724811851978302,False,0.088046483695507,sbi_zfix,9.536007611718345,9.822362439599203,10.126194493737387,0.0976,0.3108,0.0012212356123483,0.0012212356123483,1,union3:4
10995298981659157,52.93879382560492,-28.2906723132428,0.3288345038890838,False,0.1319402307271957,sbi_zfix,8.870691895555014,9.35558283336019,9.672960877488608,0.1998,0.4481,0.0012197134305364,0.0012197134305364,1,des:C
10995304331489673,52.97626438135251,-27.24651768827769,0.6649911403656006,False,0.0287946350872516,sbi_zfix,10.954930303317514,11.060000417453256,11.116000173312631,0.0319,0.0866,0.0012173778063143,0.0012173778063143,1,des:C
10995434169305877,34.8987020052522,-4.739159382128564,0.2260594516992569,False,0.0341668017208576,sbi_zfix,11.003334824492656,11.08129752819749,11.18126786892625,0.1326,0.1597,0.0012139098428326,0.0012368087723927,3,des:X
10995301652369795,53.37706155740172,-27.69364466306316,0.2791109383106231,False,0.0567408688366413,sbi_zfix,10.272683247195753,10.532504185306104,10.729275807010206,0.2202,0.3172,0.0012080882221608,0.0012080882221608,1,des:C
10995437186062778,36.15211552611333,-4.156614245197301,0.2761542201042175,False,0.0295719988644123,sbi_zfix,10.445638094321646,10.528224382773795,10.653391275779166,0.1148,0.1548,0.0012069634612023,0.0012069634612023,1,des:X
10995438698108287,37.14803025340684,-4.057062234064105,0.441413551568985,False,0.0468077212572097,sbi_zfix,10.381254918096538,10.516551739690776,10.65673518848228,0.0709,0.1549,0.0012041119571323,0.0012041119571323,1,des:X
10995434174551704,36.17581551192994,-4.854336774309848,0.4909296866349475,True,0.0,sbi_zfix,11.185202887518171,11.29593687341905,11.41627435968614,0.0,0.1155,0.001202808306193,0.001202808306193,1,des:X
10995437183967465,35.65278302176809,-4.280826441350876,0.1850876769599717,True,0.0,sbi_zfix,9.405122523068407,9.586864237545946,9.729755167721727,0.0,0.1623,0.0012023202005674,0.0012023202005674,1,des:X
10995296325620181,52.94863802274635,-28.81723999122452,0.5040062665939331,False,0.1093105524778366,sbi_zfix,8.837567784029345,9.19144008322368,9.542519070345262,0.1212,0.3727,0.001202122635328,0.001202122635328,1,des:C
10995473893565061,150.365858060123,1.862943640101742,0.5379719138145447,False,0.0549290627241134,sbi_zfix,9.804292483943366,9.989705844539069,10.140682979243659,0.0609,0.1789,0.0011984371033472,0.0011984371033472,1,union3:21
10995475403523777,150.4863407943576,1.880224979899143,0.3025165816708266,True,0.0,sbi_zfix,9.810296205684375,10.004241136714649,10.238083032771778,0.0,0.2139,0.0011982847671028,0.0011982847671028,1,union3:21
10995223244055515,10.19000998539739,-43.65500553134191,0.3687129020690918,False,0.0333896204829216,sbi_zfix,10.951085169894368,11.093895991427571,11.187480052096516,0.0506,0.1286,0.0011978195393665,0.0011978195393665,1,union3:10
10995221066167066,9.376104148914036,-44.23859040806269,0.4663309454917907,False,0.0182610973715782,sbi_zfix,10.841754774159787,10.937548498219845,11.021422246999142,0.0277,0.094,0.0011948721766388,0.0011948721766388,1,des:E
10995300313334695,52.56621575329775,-27.87666662098361,0.3551617860794067,False,0.0557925961911678,sbi_zfix,11.294057364611906,11.447422499804777,11.633622641711515,0.0845,0.1896,0.0011940096518903,0.0011940096518903,1,des:C
10995435680311952,36.28982033228419,-4.508041832483193,0.6187843084335327,False,0.0528464950621128,sbi_zfix,10.705021373328195,10.871836177405344,10.97799061923884,0.0586,0.1485,0.0011896452369591,0.0011896452369591,1,des:X
10995301651326848,53.16040127957998,-27.78407351351987,0.9731453657150269,False,0.0661787241697311,sbi_zfix,10.82851540844834,11.03423821728623,11.184025166443945,0.0734,0.1923,0.0011886285365478,0.002374612186327,2,union3:4
10995302989300713,52.88052996300746,-27.47964492577765,0.039328958839178,False,0.0080441152676939,sbi_zfix,10.73886020795647,10.871080705087818,10.966125794809498,0.0312,0.1178,0.0011852039238883,0.0020690841938813,4,des:C
10995435682401400,36.64721546647796,-4.42428666237481,0.4754380583763122,False,0.1329677253961563,sbi_zfix,9.182585037783575,9.872809685305548,10.087250984744024,0.2014,0.4951,0.0011832616696994,0.0011832616696994,1,union3:5
10995296325603456,52.73740404606055,-28.63463806750739,0.3230992257595062,False,0.0339222662150859,sbi_zfix,10.231692776799639,10.521189084172685,10.640860905766923,0.0514,0.2109,0.0011820047642983,0.0023640095285967,2,des:C
10995297649954089,52.27662255283039,-28.40602928367191,0.3556219339370727,False,0.0664064437150955,sbi_zfix,10.88199107834101,10.960051228487494,11.028333355867865,0.1006,0.1244,0.0011801802570148,0.0011801802570148,1,des:C
10995478422364719,150.1220459525579,2.525813212099044,0.6071920427643028,True,0.0,sbi_zfix,11.050649676105438,11.114933047077118,11.170577616474091,0.0,0.06,0.0011772915487276,0.0011772915487276,1,union3:21
10995301651329582,53.19488355187804,-27.70342483144373,0.0887706279754638,False,0.0129169123247265,sbi_zfix,10.829755239275354,10.920032911089319,11.01063769319381,0.0501,0.1034,0.0011766470774928,0.0033423974708841,11,des:C
10995298987943432,54.60410143805125,-28.18356859383229,0.1037497073411941,False,0.0076033105142414,sbi_zfix,10.771771725911176,10.8808309834185,10.960524777668988,0.0295,0.0989,0.001175581989482,0.001551119510797,3,des:C
10995434177696732,36.91779300804653,-4.633997926178421,0.3871143460273742,False,0.0630861893296241,sbi_zfix,9.544685319999315,9.832755998710253,10.043137506583788,0.0955,0.2669,0.0011750819517038,0.0011750819517038,1,union3:5
10995432667746308,35.9051343886668,-5.12466343994312,0.1827098126869352,True,0.0,sbi_zfix,9.557669207063602,9.868292376008915,10.043861910310673,0.0,0.2431,0.0011740656407031,0.0011740656407031,1,des:X
10995479933355413,150.2633331368031,2.671921141953917,0.2664230168739714,True,0.0,sbi_zfix,11.250645082701944,11.332994859923623,11.414652269591592,0.0,0.082,0.0011734963554807,0.0011734963554807,1,union3:21
10995301650279819,52.91028467046173,-27.69244228172841,0.4839854538440704,False,0.0823881030082702,sbi_zfix,9.652735508370723,10.062318600106563,10.251982487130489,0.1248,0.3246,0.0011733429740965,0.0011733429740965,1,des:C
10995431165141952,36.73018736041928,-5.246767884845294,0.4460525214672088,False,0.0440610498189926,sbi_zfix,9.58466085846376,10.23474344665956,10.406629967045303,0.0667,0.4164,0.0011726113540142,0.0011726113540142,1,des:X
10995301656562555,54.50307654121013,-27.69852672659162,0.0509893149137496,False,0.0102034993469715,sbi_zfix,9.708554412170253,9.808056021972499,9.911854888244472,0.0396,0.1091,0.0011723705297316,0.0016896547510345,2,des:C
10995304333580286,53.46841110420151,-27.33695394020118,0.5046286582946777,False,0.0675157308578491,sbi_zfix,9.484872570417874,10.01998495139932,10.18855070152139,0.0749,0.3597,0.0011722326155959,0.0011722326155959,1,des:C
10995300315435102,53.18313215399927,-27.91767555312666,1.2789783477783203,False,0.2134918123483657,sbi_zfix,9.690264055816215,10.012261698333305,10.327531168548148,0.2367,0.3969,0.0011717630807153,0.0011717630807153,1,union3:4
10995437188169990,36.78717881616129,-4.374702597741717,0.2158318395947975,True,0.0,sbi_zfix,9.61960368846023,9.73016505930984,9.792197758894801,0.0,0.0863,0.001169958431733,0.001169958431733,1,des:X
10995431152562106,33.84287034964212,-5.308091038539627,0.0430298235170199,True,0.0,sbi_zfix,10.528231792552399,10.630437069041657,10.748354129893707,0.0,0.1101,0.0011677583706976,0.00121500861877,2,des:X
10995295004393887,53.34942103803358,-29.11074261025464,0.181684136390686,False,0.0171847678720951,sbi_zfix,10.690157277917166,10.78002105507781,10.877188070153494,0.0667,0.1149,0.001166465026728,0.0012087442537626,2,des:C
10995429662526292,36.96261868051624,-5.404594322507517,0.3245514035224914,False,0.1298342645168304,sbi_zfix,9.126751936521025,9.469265974606962,9.77396205767581,0.1966,0.3787,0.0011606944307394,0.0011606944307394,1,des:X
10995304331481903,52.85971417118035,-27.14548543412608,0.1169295832514762,False,0.0364548303186893,sbi_zfix,9.109190445110638,9.303536873028118,9.48592803971513,0.1415,0.2356,0.001157790715533,0.0013768594635605,2,des:C
10995432668805391,36.30784478977324,-4.968813941374503,0.389603853225708,False,0.0514792799949646,sbi_zfix,10.122186293783493,10.311203589620895,10.464644065084762,0.078,0.1881,0.0011551979897174,0.0011551979897174,1,des:X
10995301651321195,53.08793035206793,-27.83090486344258,1.0052611827850342,False,0.0990371108055114,sbi_zfix,9.780337353213389,10.120527286990244,10.411351223452646,0.1098,0.3341,0.0011516858272703,0.0011516858272703,1,union3:4
10995438692875170,36.04364300011728,-4.036051251434438,0.4823435842990875,False,0.0538776442408561,sbi_zfix,9.679209175767218,10.052327347459112,10.189145279588018,0.0816,0.2677,0.001151087660299,0.001151087660299,1,union3:5
10995437183967947,35.65903050241263,-4.282484371733198,0.7145782709121704,False,0.0847818404436111,sbi_zfix,10.095227906053044,10.2314383476424,10.331841828172184,0.094,0.1511,0.0011508653354281,0.0011508653354281,1,des:X
10995298981642703,52.7249498259945,-28.28771832295073,0.1446460485458374,False,0.0188987925648689,sbi_zfix,10.022359453903794,10.173748575913072,10.288214289414048,0.0733,0.1518,0.0011470629093057,0.0011470629093057,1,des:C
10995219987177916,9.636654423608292,-44.51518649763941,0.4685578346252441,False,0.0570623762905597,sbi_zfix,10.195205297996088,10.395847883750482,10.484444227744623,0.0864,0.1685,0.0011448055422256,0.0011805744471558,2,des:E
10995435679264280,36.01581797810499,-4.551452103098439,0.0149989556521177,False,0.0064935800619423,sbi_zfix,9.236238133254647,9.401498448196053,9.522633206191658,0.0252,0.1454,0.0011441364746948,0.001155743134949,2,des:X
10995473893564254,150.3541330581569,1.856231668480626,0.2303927272542408,True,0.0,sbi_zfix,9.675976744415703,9.997509947540703,10.128865233185234,0.0,0.2264,0.0011422575125726,0.0011890328840913,2,union3:21
10995431165134210,36.62116604457523,-5.139729200736145,0.2966384329636883,True,0.0,sbi_zfix,10.001136880591192,10.348073068335331,10.425223527624881,0.0,0.212,0.0011422552631591,0.0011422552631591,1,des:X
10995221065118050,8.977139788601628,-44.30594226503832,0.2999802827835083,False,0.0390939377248287,sbi_zfix,10.457305316808933,10.568943385961765,10.761460666540378,0.1517,0.2148,0.0011414578237423,0.0011414578237423,1,des:E
10995437188170987,36.79962230327394,-4.370231451708486,0.1775911556807177,True,0.0,sbi_zfix,10.612104058104432,10.757943749266541,10.874268174010194,0.0,0.1311,0.001139865161383,0.0011673260527271,2,des:X
10995296323522524,52.3909883594598,-28.69178761029889,0.6502848863601685,False,0.0284922458231449,sbi_zfix,10.88898240522964,10.992751707597805,11.08066998915298,0.0316,0.1009,0.0011371656596879,0.0011371656596879,1,des:C
10995298981658917,52.93608474029104,-28.1405050117291,0.5788999795913696,False,0.07123713940382,sbi_zfix,9.247020225127114,9.404739837248696,9.790387610991372,0.079,0.2829,0.0011359312505057,0.0011359312505057,1,des:C
10995298978513256,52.08426017051569,-28.35625719395641,0.2701311111450195,False,0.0966383889317512,sbi_zfix,8.27210736855732,9.109986549465523,9.258997207729683,0.3751,0.6198,0.0011313469913003,0.0011313469913003,1,des:C
10995438698107507,37.13325118609718,-4.041383747567768,0.3146412600291904,True,0.0,sbi_zfix,11.175114427741297,11.282491480048426,11.404418741400965,0.0,0.1147,0.0011226739467568,0.0011532475186868,2,des:X
10995296324562926,52.586732317718,-28.82201800167564,0.0763596445322036,False,0.0195772219449281,sbi_zfix,9.559817433845156,9.64663231421625,9.720777631293887,0.076,0.1107,0.0011218250005147,0.0011439479451623,2,des:C
10995293684242742,53.34327403514267,-29.12568637523525,0.5907704830169678,False,0.0645728781819343,sbi_zfix,9.367499384454813,9.83243182616624,10.039633783868876,0.0716,0.3436,0.0011204624029461,0.0011204624029461,1,des:C
10995434171412648,35.55147490823315,-4.714044309116195,0.0442160157318207,True,0.0,sbi_zfix,9.050936472672175,9.258908999222468,9.35109020497198,0.0,0.1501,0.0011151005931794,0.0011496363097978,2,des:X
10995478422364444,150.1173593878113,2.515940152676561,0.3113443083381959,True,0.0,sbi_zfix,10.29461860789147,10.435791970623404,10.536226273907095,0.0,0.1208,0.0011110705007774,0.0011110705007774,1,union3:21
10995301651322778,53.10830852010299,-27.75214752166262,0.368432879447937,False,0.1123450249433517,sbi_zfix,8.65162950138217,9.250925117532072,9.644551330605802,0.1701,0.5248,0.0011100984258009,0.0011100984258009,1,union3:4
10995437186062345,36.14631860821213,-4.235624503066411,0.3173145949840545,False,0.0350597351789474,sbi_zfix,11.041806028813223,11.134438322514395,11.232265280217032,0.0531,0.109,0.0011062807855614,0.0011062807855614,1,des:X
10995297648909975,52.05331678066769,-28.56364576771588,0.4704573452472687,False,0.080051802098751,sbi_zfix,9.44570143768569,9.597592192385397,9.799965697024069,0.1212,0.2146,0.0011008942424517,0.0011008942424517,1,des:C
10995434175608232,36.54963716032685,-4.780410940261008,0.0821227878332138,False,0.0151841826736927,sbi_zfix,9.688754253231147,9.788508586727241,9.875484638057808,0.0589,0.1104,0.0010994082041103,0.0010994082041103,1,union3:5
10995435675064098,34.96111097434634,-4.621844406093072,0.3123502824174803,True,0.0,sbi_zfix,10.633111171007313,10.87702958989159,11.060920886278309,0.0,0.2139,0.001095718107505,0.001095718107505,1,des:X
10995301648188592,52.42310657368892,-27.68969218753512,0.3165402114391327,False,0.088898055255413,sbi_zfix,11.316081439278395,11.389778529427321,11.459458743355544,0.1346,0.1525,0.0010927718218291,0.0015707376928853,3,des:C
10995296324557734,52.50915131712311,-28.74152198446491,0.0987181589007377,False,0.0348975323140621,sbi_zfix,8.602128359995632,8.912916991434841,9.111451213084012,0.1354,0.2884,0.0010918380822403,0.0010918380822403,1,des:C
10995434168257680,34.66307844115394,-4.675434602662106,0.1871594190597534,False,0.022749314084649,sbi_zfix,10.53533214314861,10.641408860525319,10.76167434438152,0.0883,0.1435,0.0010878282061885,0.0010878282061885,1,des:X
10995432670892307,36.65853092409085,-5.124684880553824,0.4271858334541321,False,0.0399671718478202,sbi_zfix,10.606164444951997,10.890771378545747,11.012650002508149,0.0605,0.2121,0.0010868429659186,0.0013259327484973,2,des:X
10995435670867641,33.91933359382679,-4.405250682031506,0.1340727251084391,True,0.0,sbi_zfix,10.94160342040052,11.016978977346321,11.079351070547006,0.0,0.0689,0.0010827712129117,0.0014934906147561,3,des:X
10995475403518938,150.4249241411731,2.066162110703636,0.1248313121458661,True,0.0,sbi_zfix,11.163270193085781,11.286114889130703,11.357337194428554,0.0,0.097,0.0010824080648477,0.0043781584006978,6,union3:21
10995300311253163,52.20736657203474,-28.02579905763877,0.9267532229423524,False,0.4283329844474792,sbi_zfix,9.030520474507446,9.917781865193481,10.236928021504516,0.4749,0.7677,0.001080262674983,0.001080262674983,1,des:C
10995437188166402,36.73086040311588,-4.303043731437464,0.8472887277603149,False,0.4728766977787018,sbi_zfix,8.87073322261032,9.679103240615692,9.876044616348114,0.5243,0.7263,0.0010782753271273,0.0010782753271273,1,union3:5
10995475401411861,149.7841126318427,1.937649169718999,0.8289781808853149,False,0.1007543429732322,sbi_zfix,10.324618042281601,10.54227227049205,10.746739090255234,0.1117,0.2388,0.0010750968505351,0.0010750968505351,1,union3:21
10995298981660962,52.96079213201699,-28.31963250534686,0.7393256425857544,False,0.0244497656822204,sbi_zfix,11.046394775204782,11.159842918210153,11.28536362438691,0.0271,0.1225,0.0010724288287054,0.0010724288287054,1,des:C
10995437177681121,34.29686905125962,-4.355422958094933,0.069336861371994,False,0.0069570918567478,sbi_zfix,10.957916919141832,11.109089557081285,11.31257695332152,0.027,0.1794,0.0010710034257288,0.001574599760773,5,des:X
10995475400370739,149.6306620693544,2.031984463063826,0.1958619356155395,False,0.1153085827827453,sbi_zfix,8.215636245561448,8.60362052137932,8.924277297807542,0.4475,0.5708,0.0010648967489609,0.0010648967489609,1,union3:21
10995437187108796,36.35117746650788,-4.236439085385103,0.1742128145389707,True,0.0,sbi_zfix,9.885131084785817,10.062438213692067,10.17679616199529,0.0,0.1458,0.0010645031441629,0.0010645031441629,1,des:X
10995295003354220,53.2065150045495,-29.06721529254247,0.1029494628310203,False,0.0056697763502597,sbi_zfix,10.934793616757094,11.031942512020766,11.112827445492446,0.022,0.0917,0.0010633135504379,0.0014018499858884,5,des:C
10995432666700120,35.71466756703717,-4.917359510989202,0.4274023175239563,False,0.090658813714981,sbi_zfix,8.724904061465512,9.062515259890805,9.679345132022153,0.1373,0.4966,0.0010577156221287,0.0010577156221287,1,des:X
10995432666700254,35.71687880286559,-4.915991111527504,0.4556699693202972,False,0.0458142794668674,sbi_zfix,10.201682646063086,10.466102049139257,10.576164648321386,0.0694,0.1997,0.0010490644131307,0.0010490644131307,1,des:X
10995432661459979,34.52697608638754,-5.045273827220619,0.2634927630424499,False,0.1056021377444267,sbi_zfix,8.688112021674726,9.021110297431562,9.316904784431074,0.4099,0.5166,0.0010485788691436,0.0010485788691436,1,des:X
10995432667745193,35.88811939800882,-4.878581400578925,0.3711608052253723,False,0.0331641919910907,sbi_zfix,10.690311936859356,10.798448113922344,10.921816377166973,0.0502,0.1262,0.0010483897469537,0.0010483897469537,1,des:X
10995301648182265,52.34285458229091,-27.73043542299062,0.5522286891937256,False,0.1002830266952514,sbi_zfix,9.213313430873633,9.633293480006934,9.873147338954688,0.1112,0.3482,0.0010480948879471,0.0010480948879471,1,des:C
10995434174560986,36.30676746930606,-4.707630150067793,0.4331764280796051,False,0.0273449551314115,sbi_zfix,11.113162580697654,11.18294006940615,11.25573116895449,0.0414,0.0824,0.0010473091831142,0.0010473091831142,1,union3:5
10995438693912278,36.10268554544373,-4.006918638947239,0.8218487501144409,False,0.0762355923652648,sbi_zfix,10.199849833061373,10.347885225822603,10.527952288200533,0.0845,0.1845,0.0010470669264012,0.0010470669264012,1,des:X
10995434174560215,36.29491791509829,-4.626009812857903,0.2742658257484436,False,0.0278911683708429,sbi_zfix,10.085035293672066,10.549218986604194,10.683197830293159,0.1082,0.3181,0.0010437149679107,0.001069843773538,2,union3:5
10995296324566830,52.64376129579672,-28.73934541703808,0.3655563592910766,False,0.0210614502429962,sbi_zfix,11.168413245805585,11.24578865779289,11.314041221269452,0.0319,0.0795,0.0010435089506081,0.0010435089506081,1,des:C
10995302989313111,53.04693558399354,-27.54626066696056,0.5898908376693726,False,0.0288683511316776,sbi_zfix,10.755882109165015,10.927063787936987,11.031670416354956,0.032,0.1416,0.0010428389214515,0.0010428389214515,1,des:C
10995302995593641,54.61153163375029,-27.54122600881215,0.5128123760223389,False,0.0940286368131637,sbi_zfix,8.981194757980427,9.450351023239216,9.890382647079548,0.1043,0.4664,0.0010424749213462,0.0010424749213462,1,des:C
10995304333584821,53.54598589176992,-27.32456668010404,0.1346281617879867,False,0.0083734756335616,sbi_zfix,11.07287575560256,11.192031639391622,11.269340294176779,0.0325,0.1035,0.0010403598162376,0.0033087982301282,7,des:C
10995437188170200,36.78964208120329,-4.372357536785152,0.5327193140983582,False,0.1160680502653122,sbi_zfix,8.763971425533603,9.40465555334122,9.693968869686435,0.1287,0.4825,0.0010376053921436,0.0010376053921436,1,des:X
10995302991402751,53.53242253714668,-27.57536813803936,0.1827909052371978,False,0.0060977754183113,sbi_zfix,10.389470772191157,10.5703408283435,10.701096252843012,0.0237,0.1576,0.0010336265160111,0.00130111708296,2,des:C
10995434166157474,34.09550197362972,-4.690430562916946,0.1864746949903149,True,0.0,sbi_zfix,10.43707691622243,10.667995800499774,10.83083092165456,0.0,0.1969,0.001031216825032,0.001031216825032,1,des:X
10995302989303817,52.91928817453034,-27.49416943032007,0.0716920047998428,False,0.0175023861229419,sbi_zfix,10.618171567972176,10.708047742898934,10.786642904336922,0.0679,0.1082,0.0010304097149978,0.0011103634870522,3,des:C
10995296325622269,52.97424389087282,-28.74651214001854,0.4151055216789245,False,0.1105158627033233,sbi_zfix,8.528616048896017,9.236348249518576,9.505219556891623,0.1674,0.5162,0.0010301691360862,0.0010301691360862,1,des:C
10995298981649624,52.80771474744277,-28.24086189262362,0.6474823951721191,False,0.2135772258043289,sbi_zfix,9.299365816649171,9.814369020994874,10.253621874388429,0.2368,0.5327,0.0010210778197338,0.0010210778197338,1,des:C
10995438697063192,36.93992990464664,-4.032662640333725,0.1385702921458082,True,0.0,sbi_zfix,9.237033542351234,9.657061275200356,9.789706729607094,0.0,0.2763,0.0010209203709879,0.0010209203709879,1,union3:5
10995432659365707,34.08110832160553,-5.009549385483282,0.1504104137420654,False,0.0209662728011608,sbi_zfix,9.88222622169743,10.04314636482487,10.141691439287762,0.0814,0.1531,0.0010194996619398,0.0010194996619398,1,des:X
