CID,GROUP,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
1924103,X,0.4638,2.8379687036858612e-08,8.365690510543079e-08,8.816616761748721e-08,1.8856840954282474e-07,2.7432870308167924e-08
1876431,X,0.46482,9.835070895384037e-08,5.675213457906018e-07,7.150572536310203e-08,5.960221181248859e-08,2.759753666703625e-08
1595028,X,0.46523,1.286929236324854e-06,2.297168215302138e-06,1.8329262765607077e-05,6.288752313662645e-05,2.7663864920351185e-08
1797044,X,0.4667,3.25179217134723e-07,7.227648712906588e-07,6.188398116687073e-07,3.896793238539539e-07,2.7902330389332285e-08
1262016,X,0.46694,1.3388553314602608e-08,8.704015247233994e-07,8.068553632940256e-07,9.957726033642776e-07,2.794136070894416e-08
1317724,X,0.46775,2.398653148111279e-09,8.13486631823068e-09,6.720192600964252e-08,4.7475179452112856e-08,2.8073289434168868e-08
1255470,X,0.46877,4.0798206017063313e-07,6.596434191012336e-07,2.8286994194524323e-06,2.587243521236151e-06,2.8239863909753285e-08
1339149,X,0.46879,1.945007633103381e-07,4.594922067158818e-07,1.1571075254176449e-07,1.923068580627709e-07,2.8243135001336304e-08
1901738,X,0.46975,3.2376663404613147e-06,3.685915567595341e-06,9.271479067233317e-08,1.0013251689606189e-07,2.8400370176662017e-08
1311755,X,0.471,1.4200133980026902e-05,2.2606589920532183e-05,1.806583171628617e-07,1.0479270576493217e-07,2.8605757631804013e-08
1303317,X,0.47429,2.9433397483263337e-07,3.002188122770207e-06,1.0239931230995385e-07,1.4602186558523658e-07,2.9149874367839422e-08
1901798,X,0.47577,2.0613435170536637e-05,6.283379957991869e-05,2.089866213156639e-07,6.934361130647789e-08,2.9427691548897597e-08
1256332,X,0.47803,1.2429149397718199e-11,4.5975804825649127e-11,9.82102193272091e-09,1.0147186113982141e-08,2.98989938771034e-08
1291143,X,0.47819,1.0242905055191705e-07,3.125190135244136e-06,9.189120816047068e-09,8.918090453967564e-09,2.993250233387744e-08
1847216,X,0.47905,4.161398401459755e-09,9.478163345325641e-09,8.076383281733935e-08,5.100274139515395e-08,3.011293180881474e-08
1847303,X,0.47964,1.2338191234669743e-09,4.737969764498182e-09,3.3600546270570753e-06,4.351512388259235e-06,3.0237028386770884e-08
1256817,X,0.47982,7.597110546944687e-07,3.5467454943742263e-06,5.980607406061171e-05,3.5025453105147665e-05,3.0274939160710415e-08
1329622,X,0.48607,8.382348277000254e-06,1.4565844289032643e-05,8.635873069112816e-09,9.446503406204969e-09,3.1606015386716115e-08
1876533,X,0.48981,1.3029709065282361e-08,1.4005183856023914e-07,6.047915319626723e-07,7.463965371858558e-07,3.2416225899525425e-08
1386047,X,0.49181,1.293170546550776e-07,6.806681649670003e-07,1.7540888372317682e-06,8.88591394030798e-07,3.28537013133452e-08
1280332,X,0.49219,3.8090905294789574e-08,1.3205507957087278e-07,4.604628599684649e-06,1.0461729325825847e-05,3.293715313135021e-08
1896111,X,0.49243,8.249371578556688e-06,1.1870097939769786e-05,6.3089549964585504e-09,3.970239180670173e-09,3.2989914082327723e-08
1305350,X,0.49263,8.825128590534543e-07,3.935767904771282e-06,2.1071822860837515e-06,2.4657200708535645e-06,3.303391379607987e-08
1250435,X,0.49292,9.06952613901216e-08,4.390448328751316e-07,2.47237288175618e-05,1.5142305090653751e-05,3.309776546487996e-08
1258500,X,0.49383,2.0691986176485437e-07,8.186557907638467e-07,1.6863093084661054e-06,1.1107298935841022e-06,3.329852784834073e-08
1279488,X,0.49412,7.30631866914786e-09,9.19251382247418e-08,3.298212982125274e-07,1.7170193877731798e-07,3.336263462174868e-08
1254299,X,0.495,2.5881198164072663e-06,6.119616437524089e-06,6.623892219594999e-07,1.0685608570015236e-06,3.355754289924838e-08
1305504,X,0.49559,2.5319777006560773e-08,3.212816729783097e-07,2.629367315623979e-07,4.117757788059493e-07,3.3688537930975315e-08
1264375,X,0.49572,3.4546928896642425e-07,1.3942770500062588e-06,1.405723498348908e-07,1.1685131296127417e-07,3.371743555022192e-08
1303140,X,0.49592,1.6157547872280366e-06,1.552797545657984e-05,6.979225612153736e-07,5.920667328325468e-07,3.3761917616941144e-08
1346758,X,0.4965,3.3089150952946795e-08,1.719984718485585e-07,3.827231332081058e-07,2.7866081335681413e-07,3.3891081428419654e-08
1246529,X,0.49677,1.3761978996414504e-06,2.6169773398109737e-06,8.608911781493151e-07,1.3021991581585876e-06,3.395129352817053e-08
1293465,X,0.49801,4.9856696123422544e-08,1.288656599270282e-07,5.921666658443122e-07,9.652900948166545e-07,3.4228509461509945e-08
1901803,X,0.50262,8.44572983019598e-07,2.657311338821366e-06,6.597244166883451e-08,3.706940114329463e-08,3.5269011515832024e-08
1337272,X,0.50275,5.041877124962946e-07,2.873716332319787e-06,7.594246458942181e-09,5.259081537083265e-09,3.529857907789793e-08
1293006,X,0.50436,5.761025390091487e-08,8.797052605591762e-08,1.459844635297809e-07,2.749403670317202e-07,3.5665788757993554e-08
1323349,X,0.50491,1.713661436104639e-07,4.506347658306524e-07,6.984726060555459e-07,5.96490870757971e-07,3.5791668495823316e-08
1258289,X,0.50509,1.0481159191832125e-07,2.4984281301898376e-07,3.423497901839398e-07,7.098753589812014e-07,3.5832913662921736e-08
1504096,X,0.50582,2.8029553032495277e-06,5.189674014170543e-06,3.37637059307758e-08,4.6544341555171555e-08,3.6000429215107186e-08
1697027,X,0.50621,1.2798857072596702e-06,6.983293781752817e-06,3.6295162173600826e-08,3.3609167991540325e-08,3.60900839253113e-08
1263062,X,0.50827,2.471794963669933e-06,3.658736656127299e-06,1.99594445968565e-08,8.007482485787234e-09,3.656549457722606e-08
1368482,X,0.50847,2.1411297563226076e-05,3.4721138090920767e-05,8.102020691685117e-08,6.956535751608611e-08,3.661181662258243e-08
1341502,X,0.51064,3.9051532137481814e-05,6.74880998488812e-05,4.3240344056076805e-09,1.4205898527325782e-08,3.711629583981552e-08
1291155,X,0.51089,5.679925628933738e-08,2.2171312577137874e-07,4.16691798047699e-08,5.280269970136884e-08,3.717463731571776e-08
1332392,X,0.51197,4.768426667562726e-09,1.1434823534304929e-07,3.8430695602102366e-08,6.24942452288316e-08,3.742719897473989e-08
1898108,X,0.51204,7.183806726237073e-08,6.562635365105748e-07,6.589864891487855e-07,3.9813856179393643e-07,3.7443598217533326e-08
1259538,X,0.51244,1.276452838167444e-12,2.403033091679012e-12,1.1410736642989378e-08,1.5937005340552893e-08,3.7537377083913786e-08
1883166,X,0.51351,7.123058841652562e-06,1.0599822716363714e-05,0.0002448032052485,0.0005046688905524,3.77888120659036e-08
1519027,X,0.51404,3.2839021980883063e-06,4.530568459241007e-06,5.981583796474005e-08,6.352922806538433e-08,3.7913665444184356e-08
1502029,X,0.51797,6.464583490018205e-06,1.009269510240739e-05,3.0498240013971632e-09,7.872404813864824e-09,3.884588948044065e-08
1901257,X,0.51978,2.161198852507804e-08,2.574852330668459e-07,2.209629389535331e-06,2.827956203772534e-06,3.9279042415531134e-08
1314847,X,0.52053,4.286075427323764e-07,1.5168264022756746e-06,1.9574208650624737e-07,1.3965363631980914e-07,3.9459229412776976e-08
1258422,X,0.52105,7.434219616342169e-05,0.000166615583708,2.4668124741292208e-06,2.1479099510810314e-06,3.9584401120355955e-08
1341459,X,0.52219,1.5593226240898925e-08,7.105075096305278e-08,4.2808718906356714e-05,6.473867551821701e-05,3.9859509638369286e-08
1915184,X,0.5246,2.5892746099334295e-06,1.6536813767393998e-05,7.93988227337829e-08,1.7614660050725119e-07,4.044423454245317e-08
1258330,X,0.52473,2.0914164481208e-07,3.5689892756266225e-06,1.774200368877639e-07,1.7013284435868708e-07,4.04758967479285e-08
1780287,X,0.52494,4.014903354772277e-07,2.840040236954194e-06,5.751867552243501e-06,4.756709431079448e-06,4.0527069557756335e-08
1295285,X,0.52513,1.1630398964390706e-06,5.265132427426576e-06,6.65012509122634e-08,1.920122405441851e-07,4.0574670064994094e-08
1303197,X,0.52562,1.1677419335316423e-07,3.073826268148494e-07,2.2426013439472495e-05,0.0001179544864982,4.0699076276597494e-08
1322229,X,0.52612,9.702090754454124e-06,1.1317211270017906e-05,3.0398998050476724e-08,1.5018479752878703e-08,4.0826217689054835e-08
1514043,X,0.52706,2.6433791759108094e-05,3.829349341595134e-05,1.9833365363147354e-08,2.2513541788126367e-08,4.106578033185411e-08
1302564,X,0.52716,2.1977142575823306e-06,2.238364820902302e-06,5.775944941248937e-07,9.945858540804682e-07,4.109130696191566e-08
1251536,X,0.52727,9.431992955292242e-09,9.331471668474873e-08,8.907618248547736e-07,9.794714888200156e-07,4.1119395415582094e-08
1250532,X,0.5277,2.6749742260893012e-08,3.630734323068204e-07,3.774704625157773e-05,0.0002148965592394,4.1229287816340576e-08
1259006,X,0.5279,1.893361064615943e-09,2.353537493329788e-08,3.622656377861627e-06,8.076312112160168e-06,4.1280450527790796e-08
1262736,X,0.52929,1.951768151018444e-06,3.6382386972906617e-06,2.9808428639301457e-07,3.135688398109777e-07,4.16369078157596e-08
1246758,X,0.53127,1.8201411432127178e-07,9.117976567054074e-07,4.3700923765275954e-07,4.984375296301723e-07,4.2147313222849184e-08
1278820,X,0.53127,1.3727128189584356e-07,2.419330787843025e-07,1.7425897797802371e-06,3.2855229511354813e-06,4.2147313222849184e-08
1770487,X,0.53644,1.4430528206991898e-08,1.45054285196346e-07,5.629135374924749e-09,3.477945809733361e-09,4.349469759390374e-08
1291159,X,0.53976,2.31947875684808e-08,7.433852654473143e-07,1.996377255302173e-06,2.573630321437387e-06,4.4371120325577706e-08
1340728,X,0.54277,2.295216267281031e-06,3.4858863649979416e-06,1.57336544462267e-07,1.87095709542587e-07,4.5173264234203056e-08
1547048,X,0.54454,7.402986765867438e-08,1.8854572898485004e-07,2.0016460172984324e-08,2.0919954584581737e-08,4.564831199068826e-08
1906545,X,0.54806,8.052575639315919e-07,9.843375496551632e-07,1.092387814715925e-07,1.0652478838173667e-07,4.6600424048602244e-08
1891082,X,0.54871,7.017613379633765e-08,8.52068110927411e-07,1.6363933928765235e-09,1.69783785555354e-09,4.6777315079074894e-08
1331344,X,0.54993,1.774867928597699e-08,1.1420919940566225e-06,2.229227081075076e-09,1.458598196275678e-09,4.711023065459345e-08
1574062,X,0.5502,1.4590161910761457e-08,1.4243037642355812e-06,6.84718019992801e-08,4.6412856990077516e-08,4.718406822900541e-08
1250925,X,0.55146,2.0694021098657434e-07,3.387499090692207e-07,4.308748277045556e-05,6.58797211405888e-05,4.7529408069983833e-08
1878756,X,0.55294,4.3570887986126154e-08,7.279688226462076e-07,3.907626045149295e-09,5.529356467357011e-09,4.7936653484898264e-08
1264631,X,0.55299,4.1370604965258186e-08,3.311020430787954e-07,4.6804882181669355e-06,4.856520277828427e-06,4.7950442112995655e-08
1366195,X,0.55313,1.7654783512454668e-06,1.5373688461595803e-06,1.7515053810552173e-08,2.3896615309300273e-08,4.7989060820237927e-08
1316989,X,0.55343,1.1541817063191173e-07,1.3123802189229542e-06,0.0060168273864066,0.004567021273992,4.8071867539185714e-08
1439028,X,0.55424,3.332556214042514e-07,1.4107833663159326e-06,8.618835232031767e-08,2.0720303941912065e-07,4.8295802229939694e-08
1246796,X,0.55502,4.969483289355579e-07,4.9092345830700735e-06,2.2416216573803546e-07,1.931088708090245e-07,4.8511934860418156e-08
1255523,X,0.55536,4.4679070993013244e-09,3.2233051164235845e-08,2.4586417079893355e-08,2.7751181791182172e-08,4.8606297530963646e-08
1530191,X,0.55584,6.300367181227902e-09,3.524398187281554e-08,9.094126354732751e-10,2.3873451732179384e-09,4.8739671505901223e-08
1256764,X,0.55649,6.871236879207758e-08,3.4495022165532666e-07,9.510179739775444e-06,7.1136502245528966e-06,4.892057337232659e-08
1251600,X,0.5576,3.456878879129494e-07,9.252320036754003e-07,6.820223760900143e-08,1.224363754456648e-07,4.923027282311382e-08
1311590,X,0.5591,6.77962682597156e-08,1.4137516691573833e-07,1.0576903547871164e-08,2.3009197746129368e-08,4.9650338137730244e-08
1331976,X,0.55939,1.943528396878772e-05,5.243557658225613e-05,1.8481964254980092e-06,1.926528238188811e-06,4.9731756620961164e-08
1259500,X,0.56161,2.564017838956063e-07,3.493365557332659e-07,1.4810936400394146e-08,1.0318351590264584e-08,5.035723887488697e-08
1337321,X,0.56258,6.78516337322133e-07,2.5175442480420345e-06,5.937473500607489e-07,6.075977263268311e-07,5.063176225923401e-08
1303952,X,0.56262,7.309494270832619e-08,1.755705644139547e-07,7.994548155915011e-07,1.2124480468957164e-06,5.0643098832302055e-08
1878335,X,0.56371,2.6258807875474363e-08,2.565334917080618e-07,1.6795586532212598e-07,6.069730678517241e-07,5.0952508894783935e-08
1259585,X,0.56401,4.96078723061767e-08,7.664864681610818e-08,5.124483908569753e-05,0.0002825404311986,5.1037832994256534e-08
1452059,X,0.5642,2.2360621787337206e-07,2.3317795215001354e-07,5.1345351774221855e-09,6.759545890754431e-09,5.1091908510584826e-08
1338278,X,0.5643,6.219920930552361e-09,3.911546423937964e-08,9.138460027195642e-07,1.8503737898478503e-06,5.1120380808973175e-08
1279501,X,0.56527,9.699640959120954e-07,2.693436000876669e-05,2.8641347894157578e-06,5.605548332613117e-06,5.1396973695841743e-08
1259561,X,0.56751,2.311856459169314e-07,6.652548415875903e-07,1.218192860005891e-06,7.016533989251583e-06,5.203855510640445e-08
1643338,X,0.56788,6.427920842718596e-09,5.2991313913549775e-08,4.003107323888837e-07,4.789490333537328e-07,5.214491356793413e-08
1512101,X,0.56872,6.005395157599891e-06,7.572841012556454e-06,1.317390517151726e-08,7.099617447042484e-09,5.2386779087542003e-08
1266830,X,0.57039,6.29789697472731e-08,4.645873416151285e-07,3.68553506929255e-09,3.6472452166924286e-09,5.28692930475386e-08
1643063,X,0.57188,3.139220474765792e-07,1.5777958162637235e-06,6.030292400709179e-09,6.5028899366898864e-09,5.3301666691031934e-08
1562098,X,0.57618,8.481646614113881e-09,1.768547651217588e-08,2.7687637012517773e-08,2.6202628772495448e-08,5.4471013680346564e-08
1634024,X,0.57629,3.197487679331575e-07,2.156046144966359e-06,2.2201764230991367e-09,5.884844377547911e-09,5.4495120984427996e-08
1849244,X,0.57697,6.574179180064364e-09,2.1758501763575217e-08,2.4125411682106657e-08,2.43168871326048e-08,5.464426634820588e-08
1773189,X,0.57744,3.676915966358401e-07,6.945510992561409e-07,1.2866516586787476e-07,3.689348008853588e-07,5.4747471234730136e-08
1247570,X,0.57927,4.4372009784594785e-06,5.049562769037931e-06,0.0002847557409716,0.0004109938191839,5.515023915588601e-08
1258400,X,0.57963,8.519045517619944e-08,4.222903841885682e-07,3.1019896922714086e-09,1.909994239375256e-09,5.5229645944433506e-08
1340470,X,0.58057,1.2236022072485733e-08,3.3434237590387344e-08,1.5371725384304098e-07,4.635858335320615e-07,5.54372552079553e-08
1770225,X,0.58074,1.6662596475173806e-07,5.40706111834923e-07,1.8626994128427484e-05,7.133803841348271e-05,5.5474843151572025e-08
1533035,X,0.58117,6.475913005272252e-07,1.7414076672070398e-06,1.884626192543643e-07,1.8011353920923148e-06,5.5569975398795284e-08
1314162,X,0.58141,1.8948804815492465e-07,2.801789384127046e-07,2.1483405158729797e-07,2.4618152239620185e-07,5.5623107905602316e-08
1336384,X,0.58306,4.3010255106792633e-07,9.816083492958806e-07,3.722626613879565e-07,5.08897954111332e-07,5.5989081173743393e-08
1256819,X,0.58576,2.3271446134092058e-07,5.06949143054598e-07,7.204533727376437e-07,6.217567089784009e-07,5.659053499322625e-08
1303118,X,0.58838,2.209146822801837e-07,6.288659006787944e-07,3.658994365702127e-07,3.683170088135722e-07,5.71772398321689e-08
1255657,X,0.58881,4.121472133689768e-08,1.0940985668026589e-07,6.645223648720382e-09,1.3493027141822896e-08,5.7273820124849417e-08
1321261,X,0.58936,2.143810399536576e-05,4.271006866793025e-05,1.0684007868640934e-08,9.786314480237585e-09,5.739747184714645e-08
1575072,X,0.59028,1.1555107024582185e-07,5.154482463105593e-07,6.609248963201247e-09,9.216274121653162e-09,5.7604605509760966e-08
1433226,X,0.59618,9.95805213965343e-08,7.973513749782174e-07,1.0240450907043508e-08,2.3055866733725067e-08,5.8941830716124864e-08
1309051,X,0.59629,3.848619205461868e-07,1.174313314457488e-06,5.3991898954534384e-08,4.354470526465648e-08,5.896690773285665e-08
1258591,X,0.5975,8.072150701719786e-08,4.864067919561864e-07,1.838840515995188e-07,2.3180590522936763e-07,5.924310692261027e-08
1500076,X,0.59892,2.5852785292880306e-06,3.1277145289265664e-05,2.939056059623871e-07,1.8337835948455096e-07,5.956806457458575e-08
1450127,X,0.60009,5.792606693478571e-06,9.46920135415145e-06,0.0009041081877611,0.0013817629076034,5.983647921785187e-08
1336953,X,0.60013,5.4636504580647765e-08,3.002308797529682e-07,2.7885254331919425e-05,2.3979253693076548e-05,5.984566645369124e-08
1292800,X,0.60097,9.476945774480324e-07,2.6400374118115897e-06,1.8417538147070002e-07,2.1805889042928197e-07,6.003876131805205e-08
1338233,X,0.60148,9.286612903242892e-07,1.4118221449492885e-06,3.0801667166277746e-08,1.1077147207014641e-07,6.015614922368992e-08
1255545,X,0.60182,8.951441268522006e-08,3.836967883920508e-06,4.8282414914622704e-08,4.328598160885002e-08,6.023447151993792e-08
1674022,X,0.60262,2.1313471305690248e-08,5.51545121736982e-07,8.105891460398801e-09,5.919242277759164e-09,6.041896027080532e-08
1265260,X,0.60311,2.3990627399709724e-07,1.8584073850521347e-06,8.372214228310223e-08,7.965542540148685e-08,6.053209893874875e-08
1303314,X,0.60491,6.327584535894262e-08,5.092647777724349e-07,4.9855854141326504e-06,1.1590597205138206e-05,6.09486188164534e-08
1864084,X,0.60535,1.9999068153657238e-07,2.5852874016007102e-06,4.592108057176046e-07,9.718442586958617e-07,6.105065200219382e-08
1335585,X,0.60557,5.175156403894292e-07,7.505858091384544e-07,7.610779834814121e-08,1.498121120978575e-07,6.110170059558154e-08
1335564,X,0.60619,1.0672736778813038e-05,1.492547009573575e-05,8.991137036445352e-08,5.849307595498306e-08,6.12456795920268e-08
1306059,X,0.60631,7.148804006252954e-08,1.845583287237895e-07,4.542614405017295e-05,7.174819331758829e-05,6.127356606512771e-08
1839117,X,0.60674,7.1021615313546856e-06,1.6078614619344877e-05,5.618660720394545e-07,6.393752986481943e-07,6.137354471579892e-08
1641368,X,0.60706,3.0727910740758403e-08,6.221538892708219e-08,2.0229072951030513e-06,3.249630166418717e-06,6.144800032599383e-08
1293046,X,0.60736,1.6141030219481229e-12,3.406347436164958e-11,2.6910075580871427e-08,2.7572032041398392e-08,6.15178434529524e-08
1306110,X,0.60864,5.011698528690016e-06,1.6865032868372597e-05,2.150990241351812e-08,2.1606200755159124e-08,6.181628650983181e-08
1770680,X,0.60911,3.926078343553589e-07,1.871578144095035e-06,3.7560225151880565e-05,6.782977478317999e-05,6.192605233992935e-08
1298763,X,0.6096,2.7165077138564283e-06,4.880848488998358e-06,3.368048879092293e-09,3.3443762596067342e-09,6.204059272751192e-08
1602033,X,0.60967,2.712323163309347e-09,1.75817541660068e-08,2.008517378574447e-06,3.071007600152899e-06,6.205696427928128e-08
1329365,X,0.61101,3.671217606511231e-07,1.2731818438063178e-06,3.1293252537448124e-07,3.3629801349294274e-07,6.237077895945052e-08
1534078,X,0.61224,2.419298857278456e-06,6.004022393179466e-06,1.01955617810569e-07,9.497758627220703e-08,6.265952940546165e-08
1262803,X,0.61343,1.3294889776694143e-11,7.990107186685489e-11,3.263414420306366e-08,5.002008030146694e-08,6.293952426999731e-08
1296781,X,0.61378,7.742289956894993e-08,8.971416254198454e-07,4.60487934656217e-07,1.8614341180000764e-06,6.302199449054421e-08
1849276,X,0.61412,3.7675796182300305e-07,1.5464205937686455e-06,1.2990586122864516e-07,1.416122330547251e-07,6.310216012238888e-08
