CID,sample,HOST_RA,HOST_DEC,zHD,HOST_LOGMASS,MU,MUERR,PROBIA,clipped,cluster_targeted
psc560087,Pan-STARRS,352.6755042,-1.5559889,0.30660530839197864,11.27,40.961325553016756,0.17556125739407313,1.0,False,False
psc560121,Pan-STARRS,36.3387958,-4.3952611,0.3641044995710436,8.94,41.5151076427654,0.1751755601240156,1.0,False,False
psc560150,Pan-STARRS,333.9607,1.2275833,0.19786824292463567,11.46,40.015342649254926,0.15287384820581273,1.0,False,False
psc560152,Pan-STARRS,334.8002125,1.1602222,0.24730404308011167,11.42,40.341960942664564,0.1776500549327843,1.0,False,False
psc570022,Pan-STARRS,351.1238417,-0.4843417,0.30020598932350095,9.5,41.16154076955098,0.17454605584895755,1.0,False,False
psc570025,Pan-STARRS,335.0596208,0.3775583,0.2972448958228746,9.97,40.707892024219774,0.17699701811337154,1.0,False,False
psc570062,Pan-STARRS,353.1017208,0.2955889,0.12212538525308392,9.22,38.86842652731985,0.14719790031820235,1.0,False,False
psc580235,Pan-STARRS,150.2348708,2.5796056,0.33274740157060934,8.89,41.07076827088811,0.15463838642743805,1.0,False,False
psc580275,Pan-STARRS,54.1391333,-28.6139278,0.3820963378794373,11.33,41.364148146262714,0.19814144885430132,1.0,False,False
psc580276,Pan-STARRS,53.5213875,-28.8077,0.3380998787709233,10.57,41.15527065374757,0.16907050487520858,1.0,False,False
psc580300,Pan-STARRS,130.3336667,44.7877028,0.24142476441214655,9.48,40.47278551698916,0.14682871575755574,1.0,False,False
psc590002,Pan-STARRS,149.5448583,0.8783056,0.20039482608065096,11.27,39.9617870130726,0.1457157513967911,1.0,False,False
psc590005,Pan-STARRS,151.0178208,1.2154667,0.17627691063136197,10.0,39.66548591677354,0.14481652437551268,1.0,False,False
psc590031,Pan-STARRS,149.0729,2.0023444,0.38109545935935096,10.28,41.465700709229694,0.18744941077266294,1.0,False,False
psc590191,Pan-STARRS,150.1378042,1.9040028,0.2223212356458184,10.0,40.453167146849964,0.19107387031264736,1.0,False,False
psc590194,Pan-STARRS,130.2369375,44.524325,0.09083982477456631,10.63,38.06521597236948,0.1502244169876382,1.0,False,False
2002dc,Riess07,189.20766666666668,62.22027777777778,0.4755910893152391,10.0,42.1217215178059,0.2758982597239597,1.0,False,False
2002dd,Riess07,189.23066666666665,62.21280555555556,0.9507815535104756,10.0,43.60223598381056,0.28719505805022405,1.0,False,False
2002fw,Riess07,53.156333333333336,-27.779611111111112,1.2991107967805657,10.0,44.71600079409968,0.2737364319885295,1.0,False,False
2002hp,Riess07,53.103291666666664,-27.771611111111106,1.3041066404005535,10.0,44.40410462443374,0.30478082759560843,1.0,False,False
2002hr,Riess07,53.09404166666666,-27.697833333333328,0.5254075836775041,10.0,43.18788760544142,0.28959361141705076,1.0,False,False
2002kd,Riess07,53.09308333333333,-27.740805555555557,0.7343269044704723,10.0,43.08622044204131,0.26289698608880646,1.0,False,False
2003XX,Riess07,189.3708333333334,62.191055555555565,0.9357753521697538,10.0,43.561158740836916,0.2805591039057954,1.0,False,False
2003aj,Riess07,53.18470833333333,-27.918444444444447,1.3061113065045324,10.0,44.983481258009164,0.32433022825347985,1.0,False,False
2003ak,Riess07,53.19541666666667,-27.913722222222223,1.5500177046042452,10.0,45.319364048249064,0.3210327752492438,1.0,False,False
2003az,Riess07,189.33195833333335,62.310416666666676,1.265902792406533,10.0,44.64719372322139,0.2909782698990051,1.0,False,False
2003bd,Riess07,189.35441666666668,62.22152777777779,0.6706683052343887,10.0,43.00437827411772,0.26405905514817507,1.0,False,False
2003be,Riess07,189.10820833333335,62.11544444444444,0.6406610524654051,10.0,42.893950292284416,0.2604221470253085,1.0,False,False
2003dy,Riess07,189.28816666666668,62.19138888888888,1.3409383240626873,10.0,44.72995995585153,0.30501118676228783,1.0,False,False
2003eb,Riess07,189.31325,62.226277777777774,0.9007604609419082,10.0,43.079404988559226,0.27025156439170406,1.0,False,False
2003eq,Riess07,189.45141666666666,62.22647222222222,0.8407355137928809,10.0,43.420911313687974,0.26075768924660203,1.0,False,False
2003es,Riess07,189.23079166666668,62.21997222222223,0.954782890965173,10.0,44.03088522380827,0.2960792557238742,1.0,False,False
HST04Eagle,Riess07,189.33645833333333,62.22819444444445,1.0208082465825936,10.0,44.17281317590934,0.28501717079245137,1.0,False,False
HST04Greenberg,Riess07,53.08954166666667,-27.78286111111111,1.1391702414290372,10.0,44.14772538785789,0.30316192214075965,1.0,False,False
HST04Manipogo,Riess07,189.14504166666669,62.26362777777778,0.8547418671331191,10.0,43.66592621127267,0.28838679738983614,1.0,False,False
HST04McGuire,Riess07,53.04175,-27.83055,1.369079854003076,10.0,44.79455432894409,0.2923192494928455,1.0,False,False
HST04Ombo,Riess07,53.10558333333334,-27.75083611111111,0.9742343500931072,10.0,44.003896143008,0.2671143905323763,1.0,False,False
HST04Patuxent,Riess07,189.53750000000002,62.313122222222226,0.9707836355692359,10.0,44.591055402280226,0.32487965255540996,1.0,False,False
HST04Rakke,Riess07,53.07562500000001,-27.73626388888889,0.7393243906226654,10.0,43.195012799130396,0.2600079037550692,1.0,False,False
HST04Sasquatch,Riess07,189.22545833333334,62.13965555555556,1.3909612548337513,10.0,44.74413187134531,0.30188604191581353,1.0,False,False
HST04Thames,Riess07,189.229875,62.21779166666667,0.9547829780306976,10.0,43.87333717463446,0.2898610953736044,1.0,False,False
HST04Yowie,Riess07,189.14304166666668,62.20359722222223,0.460585879578135,10.0,42.226343461183035,0.2592070476837734,1.0,False,False
HST05Ferguson,Riess07,189.10458333333332,62.25662222222222,1.0208088528200356,10.0,43.8630786312076,0.2888610667940907,1.0,False,False
HST05Gabi,Riess07,189.05762499999997,62.2021,1.120851440993896,10.0,44.33203765443925,0.28140154128939016,1.0,False,False
HST05Lancaster,Riess07,189.23633333333333,62.214813888888884,1.2308936461459625,10.0,44.9058223070932,0.28267432403849185,1.0,False,False
HST05Spock,Riess07,189.27720833333333,62.253249999999994,0.8397353486100381,10.0,43.32680861909546,0.28564011305451986,1.0,False,False
HST05Strolger,Riess07,189.0859583333333,62.18071666666667,1.010807871257824,10.0,44.482988013272134,0.31898347366209506,1.0,False,False
HST05Zwicky,Riess07,53.19020833333334,-27.740083333333335,0.5204124610194887,10.0,42.328324743356944,0.260837573067271,1.0,False,False
SN-SDSS10106,SDSS,47.69326,-0.204882,0.146889,10.62,39.6052347486228,0.16769074578832988,1.0,False,False
SN-SDSS1166,SDSS,9.355659,0.973274,0.380494,10.22,41.314963436627075,0.27149402308412923,1.0,False,False
SN-SDSS13411,SDSS,315.189953,0.191662,0.1618,9.44,39.58332855762792,0.1719027509278449,1.0,False,False
SN-SDSS13689,SDSS,4.016125,0.807558,0.250289,10.0,40.59001263222062,0.17666349847844476,1.0,False,False
SN-SDSS13903,SDSS,359.800917,0.251797,0.261982,10.0,41.77480240983206,0.3418205629781964,1.0,False,False
SN-SDSS15467,SDSS,320.01993600000003,-0.177441,0.208468,10.44,39.903207929322384,0.1674662763381529,1.0,False,False
SN-SDSS1688,SDSS,321.35775,0.324543,0.357669,10.5,41.306418403949316,0.2864366222258144,1.0,False,False
SN-SDSS18839,SDSS,36.012104,-0.048481,0.549726,10.0,42.075853646558826,0.40464930818737155,1.0,False,False
SN-SDSS20088,SDSS,13.205203,0.6315,0.243149,10.0,40.290262446353836,0.16450235024211637,1.0,False,False
SN-SDSS6696,SDSS,339.07933,0.479251,0.237417,10.0,41.07662048357254,0.22959671668447282,1.0,False,False
SN2005ed,SDSS,0.705703,0.751234,0.085038,10.75,37.96994573499661,0.16240235078425885,1.0,False,False
SN2005eg,SDSS,15.535334,-0.878981,0.190088,10.18,39.92860577183074,0.1667511492077942,1.0,False,False
SN2005ei,SDSS,329.19849,0.317498,0.12694,10.0,38.8858454841697,0.16441224771284943,1.0,False,False
SN2005ey,SDSS,34.272865,0.280298,0.147025,10.0,39.232285470191385,0.16028453542184795,1.0,False,False
SN2005ez,SDSS,46.795696,1.119552,0.129033,10.98,38.915507500406626,0.1691712615371442,1.0,False,False
SN2005fa,SDSS,24.900312,-0.758714,0.160352,10.54,39.28338951584366,0.16596954955989357,1.0,False,False
SN2005fb,SDSS,45.323063,-0.644066,0.183217,10.71,39.62033383001009,0.16669583754890507,1.0,False,False
SN2005fc,SDSS,320.413555,0.894656,0.296391,10.0,41.25995355863333,0.3692399538365562,1.0,False,False
SN2005fd,SDSS,323.799046,0.163079,0.261657,10.2,40.51958286464977,0.19461627657620043,1.0,False,False
SN2005fe,SDSS,334.863827,0.494451,0.215653,10.0,40.26487369544013,0.19147051361221906,1.0,False,False
SN2005ff,SDSS,337.672525,-0.776589,0.088477,11.0,38.01842203778647,0.16139729943140402,1.0,False,False
SN2005fg,SDSS,339.017639,-0.375189,0.256085,10.0,40.558176849285886,0.2122677389273237,1.0,False,False
SN2005fh,SDSS,349.373819,0.429384,0.117969,10.17,38.51216281308184,0.15995063176865293,1.0,False,False
SN2005fi,SDSS,1.994533,0.638195,0.263492,10.61,40.78086207005706,0.17904672243182812,1.0,False,False
SN2005fj,SDSS,317.836819,-0.445333,0.1407,10.0,39.2878901060895,0.16549232315988807,1.0,False,False
SN2005fm,SDSS,312.04319,-1.171422,0.151859,10.0,39.14852707833496,0.16147708382165543,1.0,False,False
SN2005fn,SDSS,312.220947,0.191135,0.094009,10.91,38.177347650223034,0.16156485136137808,1.0,False,False
SN2005fo,SDSS,328.943336,0.593518,0.261621,9.99,40.83938187542459,0.2103612606305472,1.0,False,False
SN2005fp,SDSS,6.807123,1.120598,0.211788,11.17,40.53931730682084,0.20466199475648394,1.0,False,False
SN2005fr,SDSS,17.09173,-0.096247,0.286619,10.0,41.00015806807491,0.19179255313034538,1.0,False,False
SN2005fs,SDSS,31.220692,-0.326468,0.338803,9.66,41.266573417196916,0.22607010968542943,1.0,False,False
SN2005ft,SDSS,40.520721,-0.54085,0.179585,10.28,39.6355798855846,0.16380094232130515,1.0,False,False
SN2005fu,SDSS,42.633732,0.807796,0.19029,10.0,39.978008582645984,0.16869874743788388,1.0,False,False
SN2005fv,SDSS,46.343418,0.858359,0.117406,10.0,38.7321728762014,0.16064844669755302,1.0,False,False
SN2005fw,SDSS,52.704308,-1.238076,0.143104,10.0,39.17302996808952,0.16079050069171913,1.0,False,False
SN2005fx,SDSS,344.201455,0.401109,0.288898,10.0,40.80634840806441,0.20555864927145226,1.0,False,False
SN2005fy,SDSS,50.09042,-0.885593,0.194216,10.0,39.96249513175028,0.17476553660723243,1.0,False,False
SN2005fz,SDSS,315.921719,0.569566,0.12303,10.0,38.80978523924102,0.16421928742601044,1.0,False,False
SN2005ga,SDSS,16.932343,-1.039495,0.173146,10.02,39.52026816217184,0.16177779094746347,1.0,False,False
SN2005gb,SDSS,19.052437,0.791937,0.085433,10.86,37.93289159680153,0.15992286009755513,1.0,False,False
SN2005gc,SDSS,20.406706,-0.977236,0.164306,10.38,39.42356202374363,0.16162995736743158,1.0,False,False
SN2005gd,SDSS,26.962612,0.6406,0.159901,10.0,39.318961912553476,0.1625872515294225,1.0,False,False
SN2005ge,SDSS,34.561394,0.796551,0.212097,10.39,40.0812332001143,0.1745104662945475,1.0,False,False
SN2005gf,SDSS,334.069239,0.70813,0.248351,10.0,40.27923923850169,0.17674293992536722,1.0,False,False
SN2005gg,SDSS,334.671497,0.639188,0.229666,9.76,40.241733231919135,0.17155823034123296,1.0,False,False
SN2005gh,SDSS,312.651463,-0.354089,0.257823,9.16,40.63588041612669,0.19144911592446565,1.0,False,False
SN2005go,SDSS,17.704947,1.007936,0.264048,10.0,40.61218186068258,0.195332753224106,1.0,False,False
SN2005gp,SDSS,55.49704,-0.782655,0.126077,10.93,38.775244022422896,0.16296752807865905,1.0,False,False
SN2005gq,SDSS,53.454021,0.709351,0.389088,10.0,41.53474330109813,0.2884907340358238,1.0,False,False
SN2005gr,SDSS,54.156151,1.079169,0.244478,10.0,40.24408911970649,0.1745732799382029,1.0,False,False
SN2005gs,SDSS,333.292725,1.050538,0.249612,10.0,40.78331099788615,0.1823909399637493,1.0,False,False
SN2005gt,SDSS,31.016014,-0.365828,0.276556,10.0,40.81927827957702,0.22532297703012305,1.0,False,False
SN2005gu,SDSS,12.237703,-0.90574,0.330513,10.1,41.195357022262776,0.21950153453174098,1.0,False,False
SN2005gv,SDSS,38.475533,0.280717,0.361934,9.34,41.357179637320286,0.24528129727473325,1.0,False,False
SN2005gw,SDSS,354.498314,0.642106,0.275441,10.0,40.67707413294448,0.19752287728690643,1.0,False,False
SN2005gx,SDSS,359.88445,0.737165,0.160592,10.0,39.348660385470055,0.16089741322002493,1.0,False,False
SN2005gy,SDSS,21.528351,0.676858,0.331035,10.0,41.02964787124446,0.2294838601196949,1.0,False,False
SN2005hn,SDSS,329.2677,-0.223487,0.106938,10.0,38.5543878028114,0.16232097365428427,1.0,False,False
SN2005ho,SDSS,14.850435,0.002595,0.061697,11.0,37.053140474077885,0.16185649908463962,1.0,False,False
SN2005hp,SDSS,307.219166,-0.779229,0.17431,10.75,39.57017413605512,0.17348359135124788,1.0,False,False
SN2005hq,SDSS,312.582417,-0.825272,0.399403,10.0,41.68376508013186,0.28870277734231914,1.0,False,False
SN2005hr,SDSS,49.640949,0.123341,0.116348,8.76,38.731506008205685,0.15945558845767502,1.0,False,False
SN2005hs,SDSS,52.341984,-1.094704,0.300212,9.73,40.86262384612199,0.2126547254234437,1.0,False,False
SN2005ht,SDSS,312.602551,-0.167889,0.185813,10.81,39.87208655956483,0.16699045162275786,1.0,False,False
SN2005hu,SDSS,328.669954,0.41343,0.218868,10.63,40.22645691946094,0.16559783901730957,1.0,False,False
SN2005hv,SDSS,333.18276,-0.034922,0.178391,10.0,40.08151928338137,0.17096654487212903,1.0,False,False
SN2005hw,SDSS,2.368614,1.154935,0.40946,10.93,41.70282495856846,0.2913723740375093,1.0,False,False
SN2005hx,SDSS,3.250535,0.248223,0.119914,10.11,38.76745389306287,0.1588376423852382,1.0,False,False
SN2005hy,SDSS,3.598291,0.333052,0.154924,10.06,39.27591960220493,0.16070853850227107,1.0,False,False
SN2005hz,SDSS,11.634153,0.838215,0.129282,10.0,38.883516585305614,0.15832589908488712,1.0,False,False
SN2005ia,SDSS,17.895966,-0.005896,0.250368,10.4,40.68676800052383,0.16927784663047174,1.0,False,False
SN2005ib,SDSS,22.85704,-0.603384,0.391599,10.74,41.53653317453844,0.24392053488547896,1.0,False,False
SN2005ic,SDSS,327.786194,-0.842936,0.309294,10.0,41.034200600172454,0.18645634236202094,1.0,False,False
SN2005id,SDSS,349.138805,-0.663224,0.185002,10.17,39.765397145674186,0.16140509591524624,1.0,False,False
SN2005ie,SDSS,34.760574,-0.272839,0.279228,10.56,40.7826841312824,0.1802291830539701,1.0,False,False
SN2005if,SDSS,52.553604,-0.974586,0.066511,10.43,37.4247921590328,0.1632656500720744,1.0,False,False
SN2005ig,SDSS,337.63115700000003,-0.502662,0.2798,11.21,40.48326020144398,0.18988367855181038,1.0,False,False
SN2005ih,SDSS,1.806597,0.348985,0.257998,12.85,40.64218956026087,0.18781516543920743,1.0,False,False
SN2005ii,SDSS,3.265553,-0.620118,0.29353,10.72,40.907652729340086,0.1987773973122694,1.0,False,False
SN2005ij,SDSS,46.088615,-1.06296,0.123762,10.3,38.742065748869045,0.1588440951673306,1.0,False,False
SN2005ik,SDSS,322.814976,-1.056985,0.309149,10.35,41.14358627518151,0.21602505190396853,1.0,False,False
SN2005is,SDSS,5.437367,-0.324993,0.172701,10.86,39.46789743678999,0.16337551757310456,1.0,False,False
SN2005it,SDSS,16.190392,0.513917,0.308214,10.87,40.8814815583031,0.23630793388462815,1.0,False,False
SN2005iv,SDSS,307.936123,0.244757,0.298878,10.0,41.09941830928051,0.21176750844359496,1.0,False,False
SN2005iw,SDSS,337.32398,-0.092354,0.287037,8.86,41.003759987733545,0.2420742806387993,1.0,False,False
SN2005ix,SDSS,310.482822,1.091998,0.265764,10.0,40.492704668851744,0.174973854322231,1.0,False,False
SN2005iy,SDSS,321.216438,0.385616,0.402761,10.0,42.117528660021804,0.33770878520996744,1.0,False,False
SN2005iz,SDSS,328.068611,0.267062,0.202674,10.17,39.92021572725757,0.17528462058623287,1.0,False,False
SN2005ja,SDSS,358.969331,0.876966,0.326398,10.0,40.94512599724614,0.2004732175528035,1.0,False,False
SN2005jc,SDSS,11.351705,1.075577,0.21163,10.0,39.95966775538273,0.16603164935493842,1.0,False,False
SN2005jd,SDSS,34.27586,0.534831,0.312883,10.0,41.004216585621506,0.19569214274588648,1.0,False,False
SN2005je,SDSS,38.860905,1.074848,0.093369,10.78,38.16517605762102,0.16067182976301364,1.0,False,False
SN2005jg,SDSS,345.26236,-0.207367,0.303538,10.0,41.010333552129964,0.19550359922546262,1.0,False,False
SN2005jh,SDSS,350.018467,-0.055446,0.108856,10.0,38.53476751735369,0.16202473511152493,1.0,False,False
SN2005ji,SDSS,4.326408,-0.257275,0.214569,10.0,40.18530223155656,0.16784227307032784,1.0,False,False
SN2005jj,SDSS,314.186085,0.408351,0.366604,10.21,41.81942717265931,0.2640890227413093,1.0,False,False
SN2005jk,SDSS,26.497623,1.195954,0.189787,11.19,39.77614746500742,0.16665784680728335,1.0,False,False
SN2005jl,SDSS,323.23381,-0.699781,0.178899,10.0,39.7479585741551,0.16656514094907074,1.0,False,False
SN2005jm,SDSS,328.079084,0.47193,0.203226,10.0,40.0144566383039,0.1781547755527098,1.0,False,False
SN2005jn,SDSS,4.753476,-0.281488,0.320448,9.38,41.11961387941777,0.1917130177265217,1.0,False,False
SN2005jo,SDSS,52.090313,-0.326094,0.218347,10.0,40.27192944176363,0.17597358523586443,1.0,False,False
SN2005jp,SDSS,32.459949,-0.061799,0.211597,9.96,40.0126253279477,0.1725043247707285,1.0,False,False
SN2005jt,SDSS,42.667336,-0.06596,0.36023,10.47,41.148226934582325,0.2531437081593011,1.0,False,False
SN2005ju,SDSS,39.116806,0.511273,0.257598,10.0,40.65109709299807,0.192967701226937,1.0,False,False
SN2005jv,SDSS,40.208828,0.993152,0.420927,10.45,42.128892506427455,0.2840040764266727,1.0,False,False
SN2005jw,SDSS,310.080215,-0.007178,0.379863,10.16,41.46095526641742,0.19779466460599401,1.0,False,False
SN2005jy,SDSS,348.464995,1.256988,0.270906,10.0,40.685860007596006,0.1991835828208481,1.0,False,False
SN2005jz,SDSS,22.862734,-0.631618,0.25174,9.18,40.46860883117626,0.16774186267226848,1.0,False,False
SN2005ka,SDSS,333.483141,1.086488,0.316132,10.38,41.36354080705405,0.2521477103941954,1.0,False,False
SN2005kn,SDSS,318.885201,-0.35534,0.19561,10.04,39.94111324254116,0.18063367895466223,1.0,False,False
SN2005ko,SDSS,357.520926,-0.921379,0.18468,10.0,39.674361485580064,0.17455300091738987,1.0,False,False
SN2005kp,SDSS,7.721481,-0.718848,0.116277,10.95,38.71900512752227,0.16163288024162256,1.0,False,False
SN2005kq,SDSS,347.837143,-0.608636,0.38928,10.48,41.865996761007956,0.2971051834788891,1.0,False,False
SN2005kt,SDSS,17.741856,0.276253,0.064256,11.0,37.18461503614116,0.16746653228913602,1.0,False,False
SN2005ld,SDSS,325.001995,-0.007925,0.144093,10.83,39.18335644475784,0.166490900128979,1.0,False,False
SN2005le,SDSS,337.884569,-0.493577,0.252487,10.0,40.51333254290543,0.2027784050282144,1.0,False,False
SN2005lf,SDSS,349.675398,-1.204882,0.299222,10.0,41.08304783414805,0.2930874950373669,1.0,False,False
SN2005lg,SDSS,19.083632,-0.807801,0.348852,9.42,41.355517325863865,0.2600661469645053,1.0,False,False
SN2005lh,SDSS,328.951393,1.180792,0.218853,10.71,40.37323024179345,0.19731040085694554,1.0,False,False
SN2005li,SDSS,335.81435799999997,0.253036,0.256719,10.0,40.52822753259222,0.20784049339318614,1.0,False,False
